index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
1,Hit - FTI,-0.125,-2.521,2.272,0.908,3094.047,-0.138,1.0,,-1.4377441406249996
2,Hit - RP,2.211,0.716,3.706,0.566,2138.556,3.907,0.001,***,-1.4377441406249996
3,Miss - FTI,-0.866,-3.046,1.314,0.826,3242.737,-1.049,1.0,,-1.4377441406249996
4,Miss - RP,1.47,0.332,2.607,0.431,1388.691,3.414,0.004,**,-1.4377441406249996
5,FTI - RP,2.336,0.313,4.359,0.766,3291.799,3.048,0.014,*,-1.4377441406249996
0,Hit - Miss,0.785,-0.908,2.479,0.642,2732.117,1.224,1.0,,-1.4277441406249998
1,Hit - FTI,-0.311,-2.724,2.102,0.914,3030.445,-0.341,1.0,,-1.4277441406249998
2,Hit - RP,2.208,0.707,3.709,0.569,1946.703,3.884,0.001,***,-1.4277441406249998
3,Miss - FTI,-1.097,-3.293,1.1,0.832,3224.044,-1.318,1.0,,-1.4277441406249998
4,Miss - RP,1.423,0.282,2.563,0.431,1215.13,3.297,0.006,**,-1.4277441406249998
5,FTI - RP,2.519,0.48,4.559,0.772,3286.815,3.262,0.007,**,-1.4277441406249998
0,Hit - Miss,0.789,-0.925,2.503,0.649,2769.076,1.215,1.0,,-1.4177441406249995
1,Hit - FTI,-0.204,-2.645,2.238,0.925,3050.68,-0.22,1.0,,-1.4177441406249995
2,Hit - RP,2.066,0.545,3.586,0.576,2002.511,3.588,0.002,**,-1.4177441406249995
3,Miss - FTI,-0.993,-3.214,1.229,0.842,3229.989,-1.179,1.0,,-1.4177441406249995
4,Miss - RP,1.277,0.121,2.432,0.437,1262.422,2.92,0.021,*,-1.4177441406249995
5,FTI - RP,2.269,0.207,4.332,0.781,3288.635,2.905,0.022,*,-1.4177441406249995
0,Hit - Miss,0.623,-1.115,2.361,0.658,2849.702,0.947,1.0,,-1.4077441406249998
1,Hit - FTI,-0.294,-2.768,2.18,0.937,3093.545,-0.314,1.0,,-1.4077441406249998
2,Hit - RP,2.035,0.492,3.578,0.584,2135.001,3.482,0.003,**,-1.4077441406249998
3,Miss - FTI,-0.917,-3.168,1.333,0.853,3242.621,-1.076,1.0,,-1.4077441406249998
4,Miss - RP,1.411,0.237,2.586,0.445,1383.984,3.175,0.009,**,-1.4077441406249998
5,FTI - RP,2.329,0.24,4.417,0.791,3291.877,2.944,0.02,*,-1.4077441406249998
0,Hit - Miss,0.608,-1.136,2.351,0.66,2775.282,0.92,1.0,,-1.3977441406249995
1,Hit - FTI,-0.707,-3.19,1.776,0.94,3053.918,-0.752,1.0,,-1.3977441406249995
2,Hit - RP,2.225,0.679,3.772,0.585,2013.172,3.801,0.001,***,-1.3977441406249995
3,Miss - FTI,-1.315,-3.574,0.945,0.856,3230.934,-1.536,0.748,,-1.3977441406249995
4,Miss - RP,1.618,0.443,2.793,0.445,1272.698,3.638,0.002,**,-1.3977441406249995
5,FTI - RP,2.932,0.835,5.03,0.794,3288.807,3.691,0.001,**,-1.3977441406249995
0,Hit - Miss,0.785,-0.955,2.525,0.659,2882.177,1.191,1.0,,-1.3877441406249997
1,Hit - FTI,-0.941,-3.418,1.536,0.938,3110.27,-1.003,1.0,,-1.3877441406249997
2,Hit - RP,2.41,0.865,3.956,0.585,2193.204,4.118,0.0,***,-1.3877441406249997
3,Miss - FTI,-1.726,-3.979,0.527,0.853,3247.52,-2.023,0.259,,-1.3877441406249997
4,Miss - RP,1.626,0.448,2.803,0.446,1441.865,3.649,0.002,**,-1.3877441406249997
5,FTI - RP,3.352,1.261,5.442,0.792,3292.907,4.233,0.0,***,-1.3877441406249997
0,Hit - Miss,0.722,-1.012,2.456,0.657,2980.29,1.099,1.0,,-1.3777441406249995
1,Hit - FTI,-1.133,-3.599,1.334,0.934,3159.99,-1.212,1.0,,-1.3777441406249995
2,Hit - RP,2.375,0.833,3.918,0.584,2379.357,4.066,0.0,***,-1.3777441406249995
3,Miss - FTI,-1.855,-4.097,0.388,0.849,3262.189,-2.184,0.174,,-1.3777441406249995
4,Miss - RP,1.653,0.477,2.83,0.446,1637.798,3.711,0.001,**,-1.3777441406249995
5,FTI - RP,3.508,1.428,5.588,0.788,3295.789,4.453,0.0,***,-1.3777441406249995
0,Hit - Miss,0.586,-1.133,2.305,0.651,3053.755,0.9,1.0,,-1.3677441406249997
1,Hit - FTI,-1.429,-3.873,1.015,0.926,3195.819,-1.543,0.737,,-1.3677441406249997
2,Hit - RP,2.21,0.679,3.742,0.58,2536.012,3.811,0.001,***,-1.3677441406249997
3,Miss - FTI,-2.015,-4.236,0.206,0.841,3272.702,-2.395,0.1,,-1.3677441406249997
4,Miss - RP,1.625,0.454,2.795,0.443,1823.807,3.667,0.002,**,-1.3677441406249997
5,FTI - RP,3.639,1.58,5.698,0.78,3297.252,4.665,0.0,***,-1.3677441406249997
0,Hit - Miss,0.714,-0.996,2.425,0.648,3145.346,1.103,1.0,,-1.3577441406249995
1,Hit - FTI,-1.777,-4.207,0.653,0.921,3238.765,-1.93,0.322,,-1.3577441406249995
2,Hit - RP,2.086,0.56,3.612,0.578,2756.979,3.608,0.002,**,-1.3577441406249995
3,Miss - FTI,-2.491,-4.698,-0.285,0.836,3285.128,-2.98,0.017,*,-1.3577441406249995
4,Miss - RP,1.372,0.203,2.541,0.443,2126.258,3.098,0.012,*,-1.3577441406249995
5,FTI - RP,3.863,1.818,5.908,0.775,3297.997,4.987,0.0,***,-1.3577441406249995
0,Hit - Miss,0.877,-0.819,2.572,0.642,3172.575,1.365,1.0,,-1.3477441406249997
1,Hit - FTI,-1.919,-4.327,0.489,0.912,3251.067,-2.104,0.213,,-1.3477441406249997
2,Hit - RP,1.97,0.456,3.484,0.573,2829.872,3.436,0.004,**,-1.3477441406249997
3,Miss - FTI,-2.796,-4.982,-0.61,0.828,3288.577,-3.376,0.004,**,-1.3477441406249997
4,Miss - RP,1.093,-0.067,2.254,0.439,2238.992,2.488,0.078,.,-1.3477441406249997
5,FTI - RP,3.89,1.864,5.915,0.767,3297.861,5.069,0.0,***,-1.3477441406249997
0,Hit - Miss,0.905,-0.8,2.609,0.646,3146.614,1.401,0.968,,-1.3377441406249995
1,Hit - FTI,-1.464,-3.886,0.957,0.917,3239.36,-1.596,0.663,,-1.3377441406249995
2,Hit - RP,1.908,0.387,3.429,0.576,2760.133,3.312,0.006,**,-1.3377441406249995
3,Miss - FTI,-2.369,-4.568,-0.17,0.833,3285.305,-2.844,0.027,*,-1.3377441406249995
4,Miss - RP,1.003,-0.162,2.168,0.441,2130.818,2.274,0.138,,-1.3377441406249995
5,FTI - RP,3.372,1.335,5.41,0.772,3297.995,4.369,0.0,***,-1.3377441406249995
0,Hit - Miss,1.101,-0.607,2.81,0.647,3112.43,1.701,0.534,,-1.3277441406249997
1,Hit - FTI,-0.85,-3.278,1.579,0.92,3223.598,-0.924,1.0,,-1.3277441406249997
2,Hit - RP,2.138,0.614,3.662,0.577,2673.549,3.704,0.001,**,-1.3277441406249997
3,Miss - FTI,-1.951,-4.156,0.255,0.835,3280.792,-2.335,0.118,,-1.3277441406249997
4,Miss - RP,1.037,-0.129,2.203,0.442,2005.555,2.348,0.114,,-1.3277441406249997
5,FTI - RP,2.987,0.943,5.032,0.774,3297.91,3.858,0.001,***,-1.3277441406249997
0,Hit - Miss,1.351,-0.359,3.06,0.647,3082.01,2.086,0.222,,-1.3177441406249994
1,Hit - FTI,-0.414,-2.844,2.016,0.92,3209.359,-0.45,1.0,,-1.3177441406249994
2,Hit - RP,2.635,1.111,4.158,0.577,2600.161,4.566,0.0,***,-1.3177441406249994
3,Miss - FTI,-1.765,-3.972,0.443,0.836,3276.685,-2.111,0.209,,-1.3177441406249994
4,Miss - RP,1.284,0.119,2.449,0.441,1905.647,2.911,0.022,*,-1.3177441406249994
5,FTI - RP,3.049,1.003,5.095,0.775,3297.651,3.933,0.001,***,-1.3177441406249994
0,Hit - Miss,1.066,-0.654,2.786,0.652,3028.123,1.636,0.612,,-1.3077441406249997
1,Hit - FTI,-0.225,-2.671,2.221,0.927,3183.504,-0.243,1.0,,-1.3077441406249997
2,Hit - RP,2.736,1.205,4.268,0.58,2479.082,4.718,0.0,***,-1.3077441406249997
3,Miss - FTI,-1.291,-3.514,0.932,0.842,3269.117,-1.533,0.752,,-1.3077441406249997
4,Miss - RP,1.671,0.501,2.84,0.443,1753.359,3.773,0.001,**,-1.3077441406249997
5,FTI - RP,2.961,0.9,5.022,0.781,3296.831,3.793,0.001,***,-1.3077441406249997
0,Hit - Miss,0.422,-1.298,2.143,0.652,2972.17,0.648,1.0,,-1.2977441406249994
1,Hit - FTI,-0.626,-3.074,1.822,0.927,3155.95,-0.675,1.0,,-1.2977441406249994
2,Hit - RP,2.3,0.77,3.831,0.58,2363.051,3.968,0.0,***,-1.2977441406249994
3,Miss - FTI,-1.048,-3.273,1.177,0.843,3260.998,-1.243,1.0,,-1.2977441406249994
4,Miss - RP,1.878,0.71,3.045,0.442,1619.648,4.248,0.0,***,-1.2977441406249994
5,FTI - RP,2.926,0.862,4.99,0.782,3295.587,3.742,0.001,**,-1.2977441406249994
0,Hit - Miss,0.162,-1.566,1.89,0.655,2930.088,0.247,1.0,,-1.2877441406249996
1,Hit - FTI,-1.311,-3.77,1.149,0.932,3134.748,-1.407,0.958,,-1.2877441406249996
2,Hit - RP,1.928,0.391,3.464,0.582,2281.638,3.313,0.006,**,-1.2877441406249996
3,Miss - FTI,-1.473,-3.709,0.764,0.847,3254.728,-1.738,0.494,,-1.2877441406249996
4,Miss - RP,1.766,0.595,2.937,0.443,1532.34,3.984,0.0,***,-1.2877441406249996
5,FTI - RP,3.238,1.164,5.313,0.786,3294.404,4.121,0.0,***,-1.2877441406249996
0,Hit - Miss,0.119,-1.621,1.859,0.659,2889.734,0.18,1.0,,-1.2777441406249994
1,Hit - FTI,-1.908,-4.384,0.568,0.938,3114.155,-2.034,0.252,,-1.2777441406249994
2,Hit - RP,1.75,0.204,3.295,0.585,2206.868,2.989,0.017,*,-1.2777441406249994
3,Miss - FTI,-2.027,-4.279,0.225,0.853,3248.662,-2.376,0.105,,-1.2777441406249994
4,Miss - RP,1.631,0.454,2.808,0.446,1455.566,3.661,0.002,**,-1.2777441406249994
5,FTI - RP,3.658,1.568,5.748,0.792,3293.152,4.621,0.0,***,-1.2777441406249994
0,Hit - Miss,-0.088,-1.834,1.658,0.661,2878.13,-0.133,1.0,,-1.2677441406249996
1,Hit - FTI,-2.058,-4.543,0.427,0.941,3108.151,-2.186,0.173,,-1.2677441406249996
2,Hit - RP,1.72,0.169,3.27,0.587,2186.2,2.928,0.021,*,-1.2677441406249996
3,Miss - FTI,-1.97,-4.231,0.29,0.856,3246.889,-2.301,0.129,,-1.2677441406249996
4,Miss - RP,1.807,0.627,2.988,0.447,1435.143,4.045,0.0,***,-1.2677441406249996
5,FTI - RP,3.778,1.68,5.875,0.795,3292.751,4.755,0.0,***,-1.2677441406249996
0,Hit - Miss,-0.117,-1.861,1.627,0.661,2922.555,-0.177,1.0,,-1.2577441406249994
1,Hit - FTI,-1.498,-3.979,0.984,0.94,3130.894,-1.594,0.667,,-1.2577441406249994
2,Hit - RP,1.968,0.419,3.518,0.587,2267.681,3.354,0.005,**,-1.2577441406249994
3,Miss - FTI,-1.381,-3.637,0.876,0.855,3253.583,-1.615,0.638,,-1.2577441406249994
4,Miss - RP,2.085,0.905,3.266,0.447,1518.002,4.665,0.0,***,-1.2577441406249994
5,FTI - RP,3.466,1.373,5.559,0.793,3294.161,4.371,0.0,***,-1.2577441406249994
0,Hit - Miss,0.034,-1.7,1.768,0.657,2947.013,0.052,1.0,,-1.2477441406249996
1,Hit - FTI,-0.951,-3.418,1.516,0.935,3143.324,-1.018,1.0,,-1.2477441406249996
2,Hit - RP,2.169,0.627,3.71,0.584,2313.818,3.714,0.001,**,-1.2477441406249996
3,Miss - FTI,-0.985,-3.228,1.258,0.85,3257.265,-1.159,1.0,,-1.2477441406249996
4,Miss - RP,2.134,0.959,3.31,0.445,1566.242,4.797,0.0,***,-1.2477441406249996
5,FTI - RP,3.12,1.039,5.2,0.788,3294.905,3.958,0.0,***,-1.2477441406249996
0,Hit - Miss,0.213,-1.516,1.942,0.655,2869.628,0.325,1.0,,-1.2377441406249998
1,Hit - FTI,-0.797,-3.258,1.664,0.932,3103.811,-0.855,1.0,,-1.2377441406249998
2,Hit - RP,2.22,0.685,3.756,0.581,2170.623,3.818,0.001,***,-1.2377441406249998
3,Miss - FTI,-1.01,-3.248,1.228,0.848,3245.624,-1.191,1.0,,-1.2377441406249998
4,Miss - RP,2.007,0.838,3.176,0.442,1419.327,4.536,0.0,***,-1.2377441406249998
5,FTI - RP,3.017,0.94,5.094,0.787,3292.503,3.834,0.001,***,-1.2377441406249998
0,Hit - Miss,0.554,-1.169,2.277,0.653,2686.342,0.849,1.0,,-1.2277441406249996
1,Hit - FTI,-0.73,-3.185,1.725,0.93,3005.25,-0.785,1.0,,-1.2277441406249996
2,Hit - RP,2.372,0.846,3.898,0.578,1878.451,4.105,0.0,***,-1.2277441406249996
3,Miss - FTI,-1.284,-3.519,0.951,0.847,3216.662,-1.517,0.777,,-1.2277441406249996
4,Miss - RP,1.818,0.66,2.976,0.438,1157.358,4.148,0.0,***,-1.2277441406249996
5,FTI - RP,3.102,1.027,5.177,0.786,3284.646,3.946,0.0,***,-1.2277441406249996
0,Hit - Miss,0.71,-1.029,2.448,0.658,2827.411,1.078,1.0,,-1.2177441406249998
1,Hit - FTI,-0.649,-3.124,1.826,0.937,3081.626,-0.692,1.0,,-1.2177441406249998
2,Hit - RP,2.459,0.916,4.002,0.584,2098.776,4.209,0.0,***,-1.2177441406249998
3,Miss - FTI,-1.359,-3.61,0.893,0.853,3239.073,-1.593,0.668,,-1.2177441406249998
4,Miss - RP,1.749,0.576,2.923,0.444,1351.332,3.938,0.001,***,-1.2177441406249998
5,FTI - RP,3.108,1.018,5.198,0.792,3290.879,3.926,0.001,***,-1.2177441406249998
0,Hit - Miss,0.751,-0.998,2.5,0.662,2984.117,1.134,1.0,,-1.2077441406249996
1,Hit - FTI,-0.519,-3.006,1.969,0.942,3161.933,-0.551,1.0,,-1.2077441406249996
2,Hit - RP,2.481,0.925,4.037,0.589,2386.741,4.21,0.0,***,-1.2077441406249996
3,Miss - FTI,-1.27,-3.531,0.991,0.857,3262.778,-1.483,0.83,,-1.2077441406249996
4,Miss - RP,1.73,0.543,2.917,0.449,1645.725,3.849,0.001,***,-1.2077441406249996
5,FTI - RP,3.0,0.903,5.097,0.794,3295.902,3.776,0.001,***,-1.2077441406249996
0,Hit - Miss,1.017,-0.743,2.777,0.667,3013.239,1.526,0.763,,-1.1977441406249998
1,Hit - FTI,-0.353,-2.855,2.149,0.948,3176.423,-0.372,1.0,,-1.1977441406249998
2,Hit - RP,2.5,0.934,4.066,0.593,2445.858,4.214,0.0,***,-1.1977441406249998
3,Miss - FTI,-1.37,-3.644,0.904,0.861,3267.103,-1.59,0.672,,-1.1977441406249998
4,Miss - RP,1.483,0.287,2.679,0.453,1712.465,3.276,0.006,**,-1.1977441406249998
5,FTI - RP,2.853,0.744,4.962,0.799,3296.606,3.571,0.002,**,-1.1977441406249998
0,Hit - Miss,1.01,-0.752,2.772,0.667,2961.913,1.513,0.782,,-1.1877441406249996
1,Hit - FTI,-0.348,-2.854,2.159,0.949,3151.08,-0.366,1.0,,-1.1877441406249996
2,Hit - RP,2.366,0.798,3.933,0.594,2340.694,3.986,0.0,***,-1.1877441406249996
3,Miss - FTI,-1.357,-3.636,0.921,0.863,3259.645,-1.573,0.696,,-1.1877441406249996
4,Miss - RP,1.356,0.16,2.551,0.453,1593.111,2.996,0.017,*,-1.1877441406249996
5,FTI - RP,2.713,0.6,4.827,0.801,3295.447,3.389,0.004,**,-1.1877441406249996
0,Hit - Miss,0.618,-1.141,2.377,0.666,2900.982,0.928,1.0,,-1.1777441406249998
1,Hit - FTI,-0.683,-3.186,1.821,0.948,3120.153,-0.72,1.0,,-1.1777441406249998
2,Hit - RP,2.206,0.642,3.769,0.592,2225.556,3.726,0.001,**,-1.1777441406249998
3,Miss - FTI,-1.301,-3.577,0.976,0.862,3250.488,-1.508,0.789,,-1.1777441406249998
4,Miss - RP,1.588,0.397,2.778,0.451,1472.675,3.522,0.003,**,-1.1777441406249998
5,FTI - RP,2.888,0.776,5.001,0.8,3293.658,3.61,0.002,**,-1.1777441406249998
0,Hit - Miss,0.501,-1.258,2.26,0.666,2860.371,0.752,1.0,,-1.1677441406249995
1,Hit - FTI,-0.67,-3.174,1.834,0.948,3099.074,-0.706,1.0,,-1.1677441406249995
2,Hit - RP,2.283,0.721,3.845,0.592,2153.793,3.859,0.001,***,-1.1677441406249995
3,Miss - FTI,-1.171,-3.449,1.106,0.863,3244.244,-1.358,1.0,,-1.1677441406249995
4,Miss - RP,1.782,0.593,2.97,0.45,1402.365,3.959,0.0,***,-1.1677441406249995
5,FTI - RP,2.953,0.839,5.066,0.801,3292.232,3.688,0.001,**,-1.1677441406249995
0,Hit - Miss,0.598,-1.165,2.361,0.668,2845.8,0.896,1.0,,-1.1577441406249998
1,Hit - FTI,-0.362,-2.872,2.148,0.951,3091.438,-0.381,1.0,,-1.1577441406249998
2,Hit - RP,2.332,0.766,3.897,0.593,2128.806,3.933,0.001,***,-1.1577441406249998
3,Miss - FTI,-0.961,-3.244,1.323,0.865,3241.987,-1.111,1.0,,-1.1577441406249998
4,Miss - RP,1.733,0.542,2.924,0.451,1378.562,3.844,0.001,***,-1.1577441406249998
5,FTI - RP,2.694,0.575,4.813,0.803,3291.686,3.356,0.005,**,-1.1577441406249998
0,Hit - Miss,0.568,-1.195,2.33,0.668,2822.385,0.85,1.0,,-1.1477441406249995
1,Hit - FTI,-0.763,-3.272,1.746,0.95,3079.101,-0.803,1.0,,-1.1477441406249995
2,Hit - RP,2.283,0.718,3.847,0.592,2089.33,3.853,0.001,***,-1.1477441406249995
3,Miss - FTI,-1.331,-3.614,0.952,0.865,3238.349,-1.539,0.744,,-1.1477441406249995
4,Miss - RP,1.715,0.525,2.905,0.45,1341.517,3.809,0.001,***,-1.1477441406249995
5,FTI - RP,3.046,0.927,5.164,0.803,3290.787,3.795,0.001,***,-1.1477441406249995
0,Hit - Miss,0.532,-1.237,2.301,0.67,2821.94,0.794,1.0,,-1.1377441406249997
1,Hit - FTI,-1.525,-4.044,0.994,0.954,3078.971,-1.598,0.661,,-1.1377441406249997
2,Hit - RP,2.363,0.793,3.934,0.595,2087.744,3.974,0.0,***,-1.1377441406249997
3,Miss - FTI,-2.057,-4.349,0.235,0.868,3238.327,-2.369,0.107,,-1.1377441406249997
4,Miss - RP,1.831,0.637,3.026,0.452,1339.228,4.05,0.0,***,-1.1377441406249997
5,FTI - RP,3.888,1.761,6.015,0.806,3290.854,4.825,0.0,***,-1.1377441406249997
0,Hit - Miss,0.524,-1.248,2.297,0.671,2765.547,0.781,1.0,,-1.1277441406249995
1,Hit - FTI,-1.672,-4.197,0.852,0.956,3048.899,-1.749,0.483,,-1.1277441406249995
2,Hit - RP,2.408,0.835,3.98,0.595,1995.967,4.044,0.0,***,-1.1277441406249995
3,Miss - FTI,-2.196,-4.494,0.101,0.87,3229.473,-2.524,0.07,.,-1.1277441406249995
4,Miss - RP,1.883,0.689,3.078,0.452,1255.692,4.165,0.0,***,-1.1277441406249995
5,FTI - RP,4.08,1.947,6.212,0.808,3288.596,5.05,0.0,***,-1.1277441406249995
0,Hit - Miss,0.541,-1.231,2.314,0.671,2763.878,0.807,1.0,,-1.1177441406249997
1,Hit - FTI,-1.185,-3.709,1.339,0.956,3048.026,-1.239,1.0,,-1.1177441406249997
2,Hit - RP,2.375,0.803,3.947,0.595,1993.116,3.99,0.0,***,-1.1177441406249997
3,Miss - FTI,-1.726,-4.023,0.571,0.87,3229.217,-1.984,0.284,,-1.1177441406249997
4,Miss - RP,1.834,0.639,3.028,0.452,1252.958,4.056,0.0,***,-1.1177441406249997
5,FTI - RP,3.56,1.427,5.692,0.808,3288.55,4.407,0.0,***,-1.1177441406249997
0,Hit - Miss,0.533,-1.232,2.298,0.669,2746.831,0.798,1.0,,-1.1077441406249995
1,Hit - FTI,-0.949,-3.463,1.565,0.952,3038.849,-0.997,1.0,,-1.1077441406249995
2,Hit - RP,2.358,0.793,3.923,0.593,1966.11,3.979,0.0,***,-1.1077441406249995
3,Miss - FTI,-1.482,-3.77,0.805,0.867,3226.517,-1.71,0.524,,-1.1077441406249995
4,Miss - RP,1.825,0.636,3.014,0.45,1228.886,4.055,0.0,***,-1.1077441406249995
5,FTI - RP,3.307,1.183,5.431,0.805,3287.861,4.111,0.0,***,-1.1077441406249995
0,Hit - Miss,0.269,-1.49,2.029,0.666,2727.635,0.404,1.0,,-1.0977441406249997
1,Hit - FTI,-1.198,-3.704,1.308,0.949,3028.305,-1.262,1.0,,-1.0977441406249997
2,Hit - RP,2.132,0.572,3.692,0.591,1937.368,3.61,0.002,**,-1.0977441406249997
3,Miss - FTI,-1.468,-3.749,0.814,0.864,3223.411,-1.698,0.537,,-1.0977441406249997
4,Miss - RP,1.863,0.678,3.047,0.448,1204.691,4.155,0.0,***,-1.0977441406249997
5,FTI - RP,3.33,1.212,5.448,0.802,3286.924,4.151,0.0,***,-1.0977441406249997
0,Hit - Miss,-0.033,-1.785,1.718,0.663,2816.181,-0.05,1.0,,-1.0877441406249995
1,Hit - FTI,-1.146,-3.64,1.348,0.945,3075.793,-1.213,1.0,,-1.0877441406249995
2,Hit - RP,1.89,0.336,3.445,0.589,2079.199,3.211,0.008,**,-1.0877441406249995
3,Miss - FTI,-1.112,-3.381,1.157,0.86,3237.372,-1.294,1.0,,-1.0877441406249995
4,Miss - RP,1.924,0.741,3.106,0.447,1332.304,4.299,0.0,***,-1.0877441406249995
5,FTI - RP,3.036,0.93,5.142,0.798,3290.525,3.806,0.001,***,-1.0877441406249995
0,Hit - Miss,-0.043,-1.807,1.722,0.668,2902.002,-0.064,1.0,,-1.0777441406249997
1,Hit - FTI,-1.123,-3.634,1.388,0.951,3120.453,-1.18,1.0,,-1.0777441406249997
2,Hit - RP,1.979,0.411,3.547,0.594,2229.192,3.332,0.005,**,-1.0777441406249997
3,Miss - FTI,-1.08,-3.364,1.203,0.865,3250.518,-1.249,1.0,,-1.0777441406249997
4,Miss - RP,2.021,0.827,3.215,0.452,1478.085,4.471,0.0,***,-1.0777441406249997
5,FTI - RP,3.102,0.983,5.221,0.803,3293.55,3.864,0.001,***,-1.0777441406249997
0,Hit - Miss,0.059,-1.719,1.837,0.673,2913.595,0.087,1.0,,-1.0677441406249994
1,Hit - FTI,-1.595,-4.126,0.935,0.958,3126.376,-1.665,0.577,,-1.0677441406249994
2,Hit - RP,2.211,0.631,3.792,0.598,2250.604,3.696,0.001,**,-1.0677441406249994
3,Miss - FTI,-1.654,-3.955,0.647,0.872,3252.263,-1.898,0.347,,-1.0677441406249994
4,Miss - RP,2.153,0.949,3.356,0.456,1499.996,4.724,0.0,***,-1.0677441406249994
5,FTI - RP,3.807,1.672,5.942,0.809,3293.912,4.708,0.0,***,-1.0677441406249994
0,Hit - Miss,0.171,-1.599,1.942,0.671,2839.524,0.256,1.0,,-1.0577441406249997
1,Hit - FTI,-1.789,-4.309,0.732,0.955,3088.016,-1.874,0.366,,-1.0577441406249997
2,Hit - RP,2.392,0.82,3.963,0.595,2119.134,4.019,0.0,***,-1.0577441406249997
3,Miss - FTI,-1.96,-4.253,0.333,0.869,3240.956,-2.257,0.144,,-1.0577441406249997
4,Miss - RP,2.22,1.025,3.416,0.453,1370.388,4.906,0.0,***,-1.0577441406249997
5,FTI - RP,4.181,2.053,6.309,0.806,3291.353,5.186,0.0,***,-1.0577441406249997
0,Hit - Miss,0.307,-1.463,2.078,0.671,2863.331,0.458,1.0,,-1.0477441406249994
1,Hit - FTI,-1.822,-4.343,0.698,0.955,3100.46,-1.909,0.338,,-1.0477441406249994
2,Hit - RP,2.354,0.782,3.927,0.595,2160.203,3.954,0.0,***,-1.0477441406249994
3,Miss - FTI,-2.13,-4.422,0.163,0.868,3244.62,-2.452,0.086,.,-1.0477441406249994
4,Miss - RP,2.047,0.85,3.244,0.453,1409.786,4.52,0.0,***,-1.0477441406249994
5,FTI - RP,4.177,2.049,6.304,0.806,3292.225,5.183,0.0,***,-1.0477441406249994
0,Hit - Miss,0.285,-1.484,2.054,0.67,2906.018,0.426,1.0,,-1.0377441406249996
1,Hit - FTI,-2.082,-4.6,0.435,0.954,3122.528,-2.184,0.174,,-1.0377441406249996
2,Hit - RP,2.094,0.523,3.666,0.595,2236.412,3.519,0.003,**,-1.0377441406249996
3,Miss - FTI,-2.368,-4.657,-0.078,0.867,3251.135,-2.73,0.038,*,-1.0377441406249996
4,Miss - RP,1.809,0.612,3.006,0.453,1485.281,3.992,0.0,***,-1.0377441406249996
5,FTI - RP,4.177,2.053,6.301,0.805,3293.69,5.191,0.0,***,-1.0377441406249996
0,Hit - Miss,0.155,-1.613,1.923,0.67,2970.716,0.232,1.0,,-1.0277441406249994
1,Hit - FTI,-2.059,-4.574,0.456,0.953,3155.264,-2.162,0.184,,-1.0277441406249994
2,Hit - RP,1.947,0.374,3.519,0.595,2359.84,3.269,0.007,**,-1.0277441406249994
3,Miss - FTI,-2.214,-4.5,0.072,0.866,3260.808,-2.557,0.064,.,-1.0277441406249994
4,Miss - RP,1.792,0.592,2.991,0.454,1615.791,3.946,0.0,***,-1.0277441406249994
5,FTI - RP,4.006,1.885,6.126,0.803,3295.569,4.987,0.0,***,-1.0277441406249994
0,Hit - Miss,0.021,-1.76,1.802,0.675,2915.037,0.031,1.0,,-1.0177441406249996
1,Hit - FTI,-1.877,-4.412,0.657,0.96,3127.252,-1.956,0.303,,-1.0177441406249996
2,Hit - RP,1.993,0.41,3.576,0.599,2252.16,3.325,0.005,**,-1.0177441406249996
3,Miss - FTI,-1.898,-4.203,0.406,0.873,3252.56,-2.174,0.178,,-1.0177441406249996
4,Miss - RP,1.973,0.767,3.179,0.457,1500.498,4.321,0.0,***,-1.0177441406249996
5,FTI - RP,3.871,1.733,6.009,0.81,3294.042,4.779,0.0,***,-1.0177441406249996
0,Hit - Miss,-0.087,-1.879,1.706,0.679,2681.478,-0.128,1.0,,-1.0077441406249994
1,Hit - FTI,-1.903,-4.457,0.651,0.967,3002.843,-1.967,0.296,,-1.0077441406249994
2,Hit - RP,2.083,0.495,3.671,0.601,1868.924,3.463,0.003,**,-1.0077441406249994
3,Miss - FTI,-1.816,-4.141,0.509,0.881,3215.922,-2.062,0.236,,-1.0077441406249994
4,Miss - RP,2.169,0.964,3.375,0.456,1147.113,4.756,0.0,***,-1.0077441406249994
5,FTI - RP,3.985,1.826,6.144,0.818,3284.742,4.873,0.0,***,-1.0077441406249994
0,Hit - Miss,0.029,-1.761,1.818,0.678,2729.938,0.042,1.0,,-0.9977441406249996
1,Hit - FTI,-1.861,-4.41,0.688,0.966,3029.657,-1.928,0.324,,-0.9977441406249996
2,Hit - RP,2.283,0.696,3.869,0.601,1940.118,3.8,0.001,***,-0.9977441406249996
3,Miss - FTI,-1.89,-4.21,0.43,0.879,3223.81,-2.15,0.19,,-0.9977441406249996
4,Miss - RP,2.254,1.049,3.459,0.456,1206.34,4.942,0.0,***,-0.9977441406249996
5,FTI - RP,4.144,1.99,6.298,0.816,3287.121,5.079,0.0,***,-0.9977441406249996
0,Hit - Miss,-0.058,-1.844,1.727,0.676,2921.546,-0.086,1.0,,-0.9877441406249998
1,Hit - FTI,-1.658,-4.199,0.883,0.962,3130.619,-1.723,0.51,,-0.9877441406249998
2,Hit - RP,2.391,0.804,3.978,0.601,2263.892,3.977,0.0,***,-0.9877441406249998
