channel,betas,pvals,tstat,time,frequency
P1,0.002399783049522528,0.9185512210530699,0.10228080807526929,-0.5,25.820512820512818
C3,-0.09348843231859197,0.44756480681656485,-0.7597356905250651,-0.5,25.820512820512818
Cz,-0.0379336433718647,0.41828716110368924,-0.8096811882600734,-0.5,26.83333333333333
F1,-0.06692798563282627,0.8425962427073523,-0.19861836923304688,-0.5,26.83333333333333
P1,0.0021307060539984884,0.9164694386391845,0.10490450387874224,-0.5,26.83333333333333
C3,-0.0670989293765366,0.5352409702316916,-0.6202079991959842,-0.5,26.83333333333333
Cz,-0.03445616784708219,0.38344269072593884,-0.8718965368649035,-0.5,27.84615384615385
F1,-0.10298761885792848,0.758201777608396,-0.3079165585382101,-0.5,27.84615384615385
P1,-0.004654285884606693,0.7903851593522626,-0.265870832832916,-0.5,27.84615384615385
C3,-0.0330242360346191,0.7084378252478185,-0.37404557023821833,-0.5,27.84615384615385
Cz,-0.026484216296857235,0.42396518061654476,-0.7998393913004872,-0.5,28.85897435897436
F1,-0.13390618785626957,0.6665567118731723,-0.43099055104038875,-0.5,28.85897435897436
P1,-0.012077149425018837,0.42789737857600585,-0.7930684890966462,-0.5,28.85897435897436
C3,-0.004956145105785927,0.9418506200260641,-0.07295966458226928,-0.5,28.85897435897436
Cz,-0.01547167380681675,0.5840685155725531,-0.5476024947361368,-0.5,29.871794871794872
F1,-0.1433717769617143,0.5920280714205648,-0.5360507095478411,-0.5,29.871794871794872
P1,-0.01571647597517018,0.2357291876332533,-1.1863341283739712,-0.5,29.871794871794872
C3,0.00949585489364862,0.8492955520500932,0.19005917817670234,-0.5,29.871794871794872
Cz,-0.004548095311402338,0.8498841172045867,-0.1893078268172582,-0.5,30.884615384615387
F1,-0.12586417798781108,0.5525007443150766,-0.5941924084695765,-0.5,30.884615384615387
P1,-0.014813511032859156,0.18437363074195612,-1.3281856039590039,-0.5,30.884615384615387
C3,0.011081122275348595,0.7563287836257038,0.31037763423538045,-0.5,30.884615384615387
Cz,0.0030526085318625796,0.8762843691672246,0.15571494137298186,-0.5,31.897435897435894
F1,-0.09238005166702305,0.5516653674425535,-0.5954412022862955,-0.5,31.897435897435894
P1,-0.011588388144161462,0.19275943878606996,-1.3032038477920946,-0.5,31.897435897435894
C3,0.005538871600737901,0.8309072441201506,0.21358559213988867,-0.5,31.897435897435894
Cz,0.005816274405175428,0.6976748434665507,0.3885559721158379,-0.5,32.91025641025641
F1,-0.05985663402020813,0.5758653899389745,-0.5595923907805405,-0.5,32.91025641025641
P1,-0.00864373426619271,0.20159479002937516,-1.2777336132657047,-0.5,32.91025641025641
C3,-0.0012015234238487817,0.9525713925358741,-0.059490671377992604,-0.5,32.91025641025641
Cz,0.004633083323268464,0.6628789337568245,0.436051918766086,-0.5,33.92307692307692
F1,-0.037942649372770476,0.5938939136711527,-0.5333484802618094,-0.5,33.92307692307692
P1,-0.007002285448398056,0.16212163572102226,-1.3988475958335638,-0.5,33.92307692307692
C3,-0.006033486003502298,0.7120359998301925,-0.36921208153005236,-0.5,33.92307692307692
Cz,0.001898384748782563,0.7890989929266048,0.26754157556545655,-0.5,34.93589743589744
F1,-0.0260993215081027,0.57637692707118,-0.5588413210246748,-0.5,34.93589743589744
P1,-0.006112454505245004,0.09130019734459355,-1.689958385867024,-0.5,34.93589743589744
C3,-0.008633674670267301,0.4956265557680751,-0.6815988905685949,-0.5,34.93589743589744
Cz,-0.00024157695047395163,0.9578608486513276,-0.05284939931912932,-0.5,35.94871794871795
F1,-0.019272593731313584,0.5265087480444992,-0.6335338290871931,-0.5,35.94871794871795
P1,-0.005108400393178623,0.043618786957044076,-2.019906650909767,-0.5,35.94871794871795
C3,-0.009567983025405057,0.29140887456985803,-1.0555093483356124,-0.5,35.94871794871795
Cz,-0.0010230670489227325,0.7241458442452953,-0.35300753509214866,-0.5,36.96153846153846
F1,-0.01373360930334689,0.4771548967554089,-0.7111141925595512,-0.5,36.96153846153846
P1,-0.0037575412348421575,0.028438417050038214,-2.193881573459118,-0.5,36.96153846153846
C3,-0.009118657457549867,0.13424754790169555,-1.498592232470168,-0.5,36.96153846153846
Cz,-0.0008449056906328798,0.640958320875014,-0.46647964630747213,-0.5,37.97435897435897
F1,-0.008586103167725007,0.4655788462311272,-0.7299294974898812,-0.5,37.97435897435897
P1,-0.002396942808738007,0.035532722621131343,-2.1046511723978862,-0.5,37.97435897435897
C3,-0.007463533418751901,0.06313648841593017,-1.8599884354812142,-0.5,37.97435897435897
Cz,-0.0004063962150515063,0.7138107694109987,-0.36683111094104537,-0.5,38.987179487179496
F1,-0.004425641738919241,0.5218006156504358,-0.6407643383786442,-0.5,38.987179487179496
P1,-0.001385120440291019,0.06296521773737873,-1.8611947006955947,-0.5,38.987179487179496
C3,-0.005181593968830066,0.048627108828928796,-1.9738956019596918,-0.5,38.987179487179496
Cz,-0.00011635789335756667,0.8603219347282524,-0.1760028089531693,-0.5,40.0
F1,-0.001809460130256041,0.6472464153610158,-0.45770838146420534,-0.5,40.0
P1,-0.0007923033018423396,0.08880935603531258,-1.7031178161283524,-0.5,40.0
C3,-0.0030758134907341596,0.05643141409747387,-1.9095703067483119,-0.5,40.0
Cz,0.5241775482825349,0.007843170929209253,2.663318908676793,-0.45,0.5
F1,0.359976701757443,0.169112114187882,1.3759254265442473,-0.45,0.5
