condition,isprobe,isfti,wait_times,probe_times,fti_time,subject,brief,event_times
Hit,1,0,,5.550341499969363,,33715,False,5.550341499969363
Miss,1,0,,4.722774799913168,,33715,False,4.722774799913168
Hit,1,0,,6.0517692000139505,,33715,False,6.0517692000139505
RP,0,0,6.986601899960078,,,33715,False,6.986601899960078
Hit,1,0,,5.559635499957949,,33715,False,5.559635499957949
Miss,1,0,,4.434586399933323,,33715,False,4.434586399933323
Miss,1,0,,6.322917299927212,,33715,False,6.322917299927212
Miss,1,0,,2.9869136000052094,,33715,False,2.9869136000052094
Miss,1,0,,4.751424399903044,,33715,False,4.751424399903044
Miss,1,0,,2.5032232000958174,,33715,False,2.5032232000958174
Hit,1,0,,2.6900332999648526,,33715,False,2.6900332999648526
Hit,1,0,,4.402581500005908,,33715,False,4.402581500005908
Miss,1,0,,3.7719565000152215,,33715,False,3.7719565000152215
Miss,1,0,,3.2684211999876425,,33715,False,3.2684211999876425
RP,0,0,4.713003800017759,,,33715,True,4.713003800017759
Hit,1,0,,5.225653699948452,,33715,False,5.225653699948452
Miss,1,0,,4.798369899974205,,33715,False,4.798369899974205
Hit,1,0,,4.47932640009094,,33715,False,4.47932640009094
Miss,1,0,,2.804674100014381,,33715,False,2.804674100014381
Miss,1,0,,4.935619399999268,,33715,False,4.935619399999268
Hit,1,0,,4.799695699941367,,33715,False,4.799695699941367
Miss,1,0,,3.756986499996856,,33715,False,3.756986499996856
Hit,1,0,,2.5789112000493333,,33715,False,2.5789112000493333
Hit,1,0,,4.655095600057393,,33715,False,4.655095600057393
Hit,1,0,,3.6087471999926493,,33715,False,3.6087471999926493
Miss,1,0,,4.161040600039996,,33715,False,4.161040600039996
RP,0,0,4.436708400025964,,,33715,True,4.436708400025964
Miss,1,0,,4.3710784000577405,,33715,False,4.3710784000577405
Hit,1,0,,6.278432399965823,,33715,False,6.278432399965823
Miss,1,0,,2.6514857000438496,,33715,False,2.6514857000438496
Miss,1,0,,3.3004542000126094,,33715,False,3.3004542000126094
Hit,1,0,,4.7215895999688655,,33715,False,4.7215895999688655
Hit,1,0,,8.3794311999809,,33715,False,8.3794311999809
Hit,1,0,,5.273361200001091,,33715,False,5.273361200001091
Hit,1,0,,4.3382285999832675,,33715,False,4.3382285999832675
Hit,1,0,,4.708512599929236,,33715,False,4.708512599929236
FTI,1,1,,6.654579699970782,0.06974320008885115,33715,False,6.654579699970782
Hit,1,0,,5.191799700027332,,33715,False,5.191799700027332
Miss,1,0,,2.8954247999936342,,33715,False,2.8954247999936342
Miss,1,0,,3.355906100012362,,33715,False,3.355906100012362
RP,0,0,6.4123847999144346,,,33715,False,6.4123847999144346
Miss,1,0,,4.564530600095168,,33715,False,4.564530600095168
Hit,1,0,,5.260805999976583,,33715,False,5.260805999976583
Hit,1,0,,4.450614199973643,,33715,False,4.450614199973643
Miss,1,0,,4.546899400069378,,33715,False,4.546899400069378
Miss,1,0,,5.167201300035231,,33715,False,5.167201300035231
Miss,1,0,,3.060599600081332,,33715,False,3.060599600081332
Miss,1,0,,2.9827142999274656,,33715,False,2.9827142999274656
Miss,1,0,,5.285628400044516,,33715,False,5.285628400044516
Hit,1,0,,4.867774200043641,,33715,False,4.867774200043641
Hit,1,0,,5.792147499974817,,33715,False,5.792147499974817
RP,0,0,7.251527499989606,,,33715,False,7.251527499989606
Hit,1,0,,4.9025153000839055,,33715,False,4.9025153000839055
RP,0,0,7.258428000030108,,,33715,False,7.258428000030108
Hit,1,0,,3.76863210008014,,33715,False,3.76863210008014
Hit,1,0,,5.757177599938586,,33715,False,5.757177599938586
Hit,1,0,,4.8767043999396265,,33715,False,4.8767043999396265
RP,0,0,7.570093300077133,,,33715,False,7.570093300077133
Hit,1,0,,3.6630199999781325,,33715,False,3.6630199999781325
Miss,1,0,,6.114893899997696,,33715,False,6.114893899997696
Miss,1,0,,4.3438742000143975,,33715,False,4.3438742000143975
RP,0,0,5.892726500052959,,,33715,False,5.892726500052959
Miss,1,0,,5.452476399950683,,33715,False,5.452476399950683
Miss,1,0,,4.784609099966474,,33715,False,4.784609099966474
Miss,1,0,,7.943558800034225,,33715,False,7.943558800034225
Miss,1,0,,5.4408335000043735,,33715,False,5.4408335000043735
Hit,1,0,,7.75794479995966,,33715,False,7.75794479995966
Miss,1,0,,3.3514467999339104,,33715,False,3.3514467999339104
Hit,1,0,,6.314638299983926,,33715,False,6.314638299983926
Hit,1,0,,5.386170599958859,,33715,False,5.386170599958859
Hit,1,0,,3.5382726000389084,,33715,False,3.5382726000389084
Hit,1,0,,3.1925714999670163,,33715,False,3.1925714999670163
Miss,1,0,,4.917784500052221,,33715,False,4.917784500052221
Hit,1,0,,4.661965299979784,,33715,False,4.661965299979784
Miss,1,0,,3.4111487000482157,,33715,False,3.4111487000482157
Miss,1,0,,6.671890700003132,,33715,False,6.671890700003132
Miss,1,0,,3.81719620001968,,33715,False,3.81719620001968
Hit,1,0,,5.878063500043936,,33715,False,5.878063500043936
Miss,1,0,,4.041089200065471,,33715,False,4.041089200065471
Hit,1,0,,3.4943932000314817,,33715,False,3.4943932000314817
Miss,1,0,,4.392201199894771,,33715,False,4.392201199894771
Miss,1,0,,3.989223500015214,,33715,False,3.989223500015214
Hit,1,0,,5.023698200006038,,33715,False,5.023698200006038
Hit,1,0,,6.116529399994761,,33715,False,6.116529399994761
Hit,1,0,,4.115617800038308,,33715,False,4.115617800038308
Miss,1,0,,3.3179158000275493,,33715,False,3.3179158000275493
Miss,1,0,,4.811161799938418,,33715,False,4.811161799938418
Hit,1,0,,4.748239999986254,,33715,False,4.748239999986254
Miss,1,0,,3.874374800012447,,33715,False,3.874374800012447
Hit,1,0,,6.176361999940127,,33715,False,6.176361999940127
Hit,1,0,,4.952944100019522,,33715,False,4.952944100019522
Unsure,1,0,,4.99439899995923,,33715,False,4.99439899995923
Hit,1,0,,4.13288020004984,,33715,False,4.13288020004984
Hit,1,0,,4.467384099960327,,33715,False,4.467384099960327
Unsure,1,0,,3.74503259989433,,33715,False,3.74503259989433
Miss,1,0,,4.864005399984308,,33715,False,4.864005399984308
Miss,1,0,,9.698724399902858,,33715,False,9.698724399902858
Miss,1,0,,4.416677600005642,,33715,False,4.416677600005642
Unsure,1,0,,3.976285899989307,,33715,False,3.976285899989307
Hit,1,0,,4.378338900045492,,33715,False,4.378338900045492
Hit,1,0,,4.361209800001234,,33715,False,4.361209800001234
Hit,1,0,,3.7045376000460237,,33715,False,3.7045376000460237
Miss,1,0,,6.1865949999773875,,33715,False,6.1865949999773875
Hit,1,0,,5.4779220999917015,,33715,False,5.4779220999917015
Unsure,1,0,,3.386316700023599,,33715,False,3.386316700023599
Miss,1,0,,3.8184580999659374,,33715,False,3.8184580999659374
Hit,1,0,,4.707401799969375,,33715,False,4.707401799969375
Hit,1,0,,5.248293699929491,,33715,False,5.248293699929491
Miss,1,0,,6.843308900017291,,33715,False,6.843308900017291
RP,0,0,4.363837700104341,,,33715,True,4.363837700104341
Miss,1,0,,5.207981699961238,,33715,False,5.207981699961238
Miss,1,0,,4.377542199916206,,33715,False,4.377542199916206
RP,0,0,5.525352200027555,,,33715,True,5.525352200027555
RP,0,0,5.962433899985626,,,33715,False,5.962433899985626
RP,0,0,7.033385900082067,,,33715,False,7.033385900082067
Hit,1,0,,3.4421594999730587,,33715,False,3.4421594999730587
Miss,1,0,,5.9738486999413,,33715,False,5.9738486999413
Miss,1,0,,3.3938343999907374,,33715,False,3.3938343999907374
RP,0,0,4.609569099964574,,,33715,True,4.609569099964574
Hit,1,0,,4.371339800069109,,33715,False,4.371339800069109
Hit,1,0,,3.571321800001897,,33715,False,3.571321800001897
RP,0,0,6.650765399914235,,,33715,False,6.650765399914235
Miss,1,0,,5.458066000021063,,33715,False,5.458066000021063
Miss,1,0,,5.750573400058784,,33715,False,5.750573400058784
Miss,1,0,,4.376232299953699,,33715,False,4.376232299953699
Hit,1,0,,4.316540400031954,,33715,False,4.316540400031954
RP,0,0,5.019068100024015,,,33715,True,5.019068100024015
Unsure,1,0,,6.464074499905109,,33715,False,6.464074499905109
Unsure,1,0,,4.71651500009466,,33715,False,4.71651500009466
FTI,1,1,,6.116590699995868,0.15691740007605404,33715,False,6.116590699995868
Hit,1,0,,3.6203991000074893,,33715,False,3.6203991000074893
Miss,1,0,,4.116936800070107,,33715,False,4.116936800070107
RP,0,0,5.602060600067489,,,33715,True,5.602060600067489
FTI,1,1,,7.330242900061421,0.1279488999862224,33715,False,7.330242900061421
Hit,1,0,,3.8034937999909744,,33715,False,3.8034937999909744
RP,0,0,6.772349699982442,,,33715,False,6.772349699982442
Hit,1,0,,6.235108900000341,,33715,False,6.235108900000341
Unsure,1,0,,4.907014700002037,,33715,False,4.907014700002037
Unsure,1,0,,4.481902900035493,,33715,False,4.481902900035493
Miss,1,0,,2.731859799940139,,33715,False,2.731859799940139
Miss,1,0,,4.0541793999727815,,33715,False,4.0541793999727815
Miss,1,0,,5.217076700064354,,33715,False,5.217076700064354
Unsure,1,0,,4.297911399975419,,33715,False,4.297911399975419
Miss,1,0,,3.521788900019601,,33715,False,3.521788900019601
Miss,1,0,,4.4090461999876425,,33715,False,4.4090461999876425
Miss,1,0,,2.291791900061071,,33715,False,2.291791900061071
Hit,1,0,,4.425588899990544,,33715,False,4.425588899990544
Hit,1,0,,5.137300099944696,,33715,False,5.137300099944696
Miss,1,0,,6.493354000034742,,33715,False,6.493354000034742
FTI,1,1,,6.255078600021079,0.1346050000283867,33715,False,6.255078600021079
Miss,1,0,,2.6853003000142053,,33715,False,2.6853003000142053
RP,0,0,4.427951200050302,,,33715,True,4.427951200050302
Hit,1,0,,4.429051399929449,,33715,False,4.429051399929449
RP,0,0,2.3751401000190526,,,33716,True,2.3751401000190526
RP,0,0,2.727712099906057,,,33716,True,2.727712099906057
RP,0,0,3.891945800045505,,,33716,False,3.891945800045505
RP,0,0,4.3427068998571485,,,33716,False,4.3427068998571485
RP,0,0,4.2052434999495745,,,33716,False,4.2052434999495745
RP,0,0,4.022327300161123,,,33716,False,4.022327300161123
Miss,1,0,,4.379124500090256,,33716,False,4.379124500090256
RP,0,0,3.2338501000776887,,,33716,True,3.2338501000776887
RP,0,0,3.0153925998602062,,,33716,True,3.0153925998602062
RP,0,0,2.9908389998599887,,,33716,True,2.9908389998599887
RP,0,0,3.1031654998660088,,,33716,True,3.1031654998660088
RP,0,0,3.4952287999913096,,,33716,False,3.4952287999913096
FTI,1,1,,3.060948999831453,0.05835120007395744,33716,False,3.060948999831453
RP,0,0,3.136964299948886,,,33716,True,3.136964299948886
RP,0,0,3.07946619996801,,,33716,True,3.07946619996801
RP,0,0,3.0068702998105437,,,33716,True,3.0068702998105437
RP,0,0,2.4721268999855965,,,33716,True,2.4721268999855965
RP,0,0,4.636791399912909,,,33716,False,4.636791399912909
RP,0,0,3.7432594001293182,,,33716,False,3.7432594001293182
RP,0,0,3.39919689996168,,,33716,True,3.39919689996168
RP,0,0,3.8655041998717934,,,33716,False,3.8655041998717934
RP,0,0,3.9354989000130445,,,33716,False,3.9354989000130445
Hit,1,0,,4.708853899966925,,33716,False,4.708853899966925
RP,0,0,2.675210400018841,,,33716,True,2.675210400018841
RP,0,0,4.719908999977633,,,33716,False,4.719908999977633
Miss,1,0,,3.976507799932733,,33716,False,3.976507799932733
RP,0,0,3.8561675001401454,,,33716,False,3.8561675001401454
FTI,1,1,,4.05523300007917,0.022533099865540862,33716,False,4.05523300007917
FTI,1,1,,3.689536599908024,0.02603480010293424,33716,False,3.689536599908024
RP,0,0,3.6444774998817593,,,33716,False,3.6444774998817593
Miss,1,0,,3.608765099896118,,33716,False,3.608765099896118
RP,0,0,3.315865400014445,,,33716,True,3.315865400014445
RP,0,0,4.727671999949962,,,33716,False,4.727671999949962
RP,0,0,4.407405799953267,,,33716,False,4.407405799953267
RP,0,0,3.311283800052479,,,33716,True,3.311283800052479
RP,0,0,3.287880500080064,,,33716,True,3.287880500080064
Unsure,1,0,,2.6853612998966128,,33716,False,2.6853612998966128
RP,0,0,2.8177046000491828,,,33716,True,2.8177046000491828
Miss,1,0,,3.134947899961844,,33716,False,3.134947899961844
RP,0,0,3.1814160998910666,,,33716,True,3.1814160998910666
RP,0,0,2.969600899843499,,,33716,True,2.969600899843499
RP,0,0,2.7270297999493778,,,33716,True,2.7270297999493778
RP,0,0,3.4074590001255274,,,33716,True,3.4074590001255274
RP,0,0,3.5910825999453664,,,33716,False,3.5910825999453664
RP,0,0,3.456044999882579,,,33716,False,3.456044999882579
RP,0,0,4.575091699836776,,,33716,False,4.575091699836776
Unsure,1,0,,2.732022700132802,,33716,False,2.732022700132802
RP,0,0,3.3462394000962377,,,33716,True,3.3462394000962377
RP,0,0,3.695379100041464,,,33716,False,3.695379100041464
RP,0,0,3.798996100202203,,,33716,False,3.798996100202203
RP,0,0,3.599107899935916,,,33716,False,3.599107899935916
RP,0,0,3.4875572999008,,,33716,False,3.4875572999008
RP,0,0,3.342661199858412,,,33716,True,3.342661199858412
RP,0,0,3.6552554999943823,,,33716,False,3.6552554999943823
Hit,1,0,,4.716434499947354,,33716,False,4.716434499947354
RP,0,0,3.4809399000369012,,,33716,False,3.4809399000369012
RP,0,0,3.055036300094798,,,33716,True,3.055036300094798
RP,0,0,3.015595299890265,,,33716,True,3.015595299890265
Unsure,1,0,,3.7314585999120027,,33716,False,3.7314585999120027
RP,0,0,3.9886423000134528,,,33716,False,3.9886423000134528
RP,0,0,4.168744400143623,,,33716,False,4.168744400143623
Hit,1,0,,3.7686779000796378,,33716,False,3.7686779000796378
RP,0,0,3.701234299922362,,,33716,False,3.701234299922362
RP,0,0,4.0470112999901175,,,33716,False,4.0470112999901175
Miss,1,0,,3.393969099968672,,33716,False,3.393969099968672
RP,0,0,3.833625600207597,,,33716,False,3.833625600207597
Miss,1,0,,3.7301336000673473,,33716,False,3.7301336000673473
RP,0,0,3.4907174000982195,,,33716,False,3.4907174000982195
Unsure,1,0,,2.5790775001514703,,33716,False,2.5790775001514703
RP,0,0,2.4475639001466334,,,33716,True,2.4475639001466334
RP,0,0,3.1477618000935763,,,33716,True,3.1477618000935763
FTI,1,1,,3.3178912000730634,0.05717029981315136,33716,False,3.3178912000730634
RP,0,0,3.0346778000239283,,,33716,True,3.0346778000239283
RP,0,0,3.703494600020349,,,33716,False,3.703494600020349
RP,0,0,3.4319535999093205,,,33716,True,3.4319535999093205
RP,0,0,3.2718682999257,,,33716,True,3.2718682999257
RP,0,0,3.4791552000679076,,,33716,False,3.4791552000679076
RP,0,0,3.9111968998331577,,,33716,False,3.9111968998331577
RP,0,0,4.8551576000172645,,,33716,False,4.8551576000172645
RP,0,0,3.6387231000699103,,,33716,False,3.6387231000699103
RP,0,0,3.1584516998846084,,,33716,True,3.1584516998846084
RP,0,0,3.231926599983126,,,33716,True,3.231926599983126
RP,0,0,3.710955200018361,,,33716,False,3.710955200018361
RP,0,0,3.342984599992633,,,33716,True,3.342984599992633
RP,0,0,3.2319070999510586,,,33716,True,3.2319070999510586
Hit,1,0,,3.7133080000057817,,33716,False,3.7133080000057817
RP,0,0,4.180574300000444,,,33716,False,4.180574300000444
FTI,1,1,,3.7571320000570267,0.1225976999849081,33716,False,3.7571320000570267
RP,0,0,3.0202989999670535,,,33716,True,3.0202989999670535
RP,0,0,4.24716560007073,,,33716,False,4.24716560007073
RP,0,0,4.054939900059253,,,33716,False,4.054939900059253
RP,0,0,3.287700300104916,,,33716,True,3.287700300104916
RP,0,0,3.2549711000174284,,,33716,True,3.2549711000174284
RP,0,0,3.39868209999986,,,33716,True,3.39868209999986
RP,0,0,1.6874943000730127,,,33716,True,1.6874943000730127
Hit,1,0,,2.6900383001193404,,33716,False,2.6900383001193404
RP,0,0,3.1768642999231815,,,33716,True,3.1768642999231815
RP,0,0,3.4167325999587774,,,33716,True,3.4167325999587774
RP,0,0,3.791071099927649,,,33716,False,3.791071099927649
Miss,1,0,,2.962004499975592,,33716,False,2.962004499975592
RP,0,0,3.8423952001612633,,,33716,False,3.8423952001612633
FTI,1,1,,3.7450007000006735,0.08434489998035133,33716,False,3.7450007000006735
FTI,1,1,,3.4421538000460714,0.1216130000539124,33716,False,3.4421538000460714
RP,0,0,3.212507100077346,,,33716,True,3.212507100077346
RP,0,0,3.5651597999967635,,,33716,False,3.5651597999967635
Hit,1,0,,3.4811812001280487,,33716,False,3.4811812001280487
RP,0,0,3.9302860000170767,,,33716,False,3.9302860000170767
RP,0,0,3.6560754999518394,,,33716,False,3.6560754999518394
RP,0,0,3.5832521999254823,,,33716,False,3.5832521999254823
RP,0,0,3.7352428000885993,,,33716,False,3.7352428000885993
RP,0,0,2.8156814998947084,,,33716,True,2.8156814998947084
RP,0,0,3.583321699872613,,,33716,False,3.583321699872613
RP,0,0,3.3990907999686897,,,33716,True,3.3990907999686897
Hit,1,0,,3.2564038999844342,,33716,False,3.2564038999844342
Miss,1,0,,2.503208100097254,,33716,False,2.503208100097254
RP,0,0,3.044432000024244,,,33716,True,3.044432000024244
RP,0,0,3.5329290002118796,,,33716,False,3.5329290002118796
RP,0,0,4.207270700018853,,,33716,False,4.207270700018853
Unsure,1,0,,2.8676390000618994,,33716,False,2.8676390000618994
RP,0,0,3.202461199834943,,,33716,True,3.202461199834943
RP,0,0,3.9465095000341535,,,33716,False,3.9465095000341535
RP,0,0,3.8947321998421103,,,33716,False,3.8947321998421103
RP,0,0,4.303755600005388,,,33716,False,4.303755600005388
FTI,1,1,,3.189096999820322,0.21806890005245805,33716,False,3.189096999820322
RP,0,0,3.30678390013054,,,33716,True,3.30678390013054
RP,0,0,3.159108699997887,,,33716,True,3.159108699997887
RP,0,0,3.200265800114721,,,33716,True,3.200265800114721
RP,0,0,2.5748319001868367,,,33716,True,2.5748319001868367
RP,0,0,3.1036580000072718,,,33716,True,3.1036580000072718
RP,0,0,3.15141350007616,,,33716,True,3.15141350007616
RP,0,0,3.639562000054866,,,33716,False,3.639562000054866
Miss,1,0,,2.292068500071764,,33716,False,2.292068500071764
RP,0,0,4.257176999934018,,,33716,False,4.257176999934018
RP,0,0,3.4317981000058353,,,33716,True,3.4317981000058353
Miss,1,0,,2.6515657000709325,,33716,False,2.6515657000709325
RP,0,0,3.9691492998972535,,,33716,False,3.9691492998972535
RP,0,0,2.967563700163737,,,33716,True,2.967563700163737
RP,0,0,2.9512208001688123,,,33716,True,2.9512208001688123
RP,0,0,3.183437399799004,,,33716,True,3.183437399799004
Miss,1,0,,5.157125599915162,,33716,False,5.157125599915162
RP,0,0,3.250126700149849,,,33716,True,3.250126700149849
FTI,1,1,,3.8034155999775976,0.19623500015586615,33716,False,3.8034155999775976
RP,0,0,3.24255060008727,,,33716,True,3.24255060008727
RP,0,0,3.280676200054586,,,33716,True,3.280676200054586
Unsure,1,0,,2.804691100027412,,33716,False,2.804691100027412
RP,0,0,3.276641800068319,,,33716,True,3.276641800068319
RP,0,0,0.5199706999119371,,,33716,True,0.5199706999119371
RP,0,0,3.7088109001051635,,,33716,False,3.7088109001051635
RP,0,0,4.119170199846849,,,33716,False,4.119170199846849
RP,0,0,3.543660500086844,,,33716,False,3.543660500086844
RP,0,0,3.3828497000504285,,,33716,True,3.3828497000504285
RP,0,0,2.902908000163734,,,33716,True,2.902908000163734
Miss,1,0,,2.986919099930674,,33716,False,2.986919099930674
RP,0,0,3.63284289999865,,,33716,False,3.63284289999865
RP,0,0,3.2949811001308262,,,33716,True,3.2949811001308262
RP,0,0,3.391508699860424,,,33716,True,3.391508699860424
RP,0,0,3.2234190001618117,,,33716,True,3.2234190001618117
RP,0,0,3.206672800006345,,,33716,True,3.206672800006345
RP,0,0,4.030775099992752,,,33716,False,4.030775099992752
Unsure,1,0,,3.124044500058517,,33716,False,3.124044500058517
RP,0,0,3.233619599835947,,,33716,True,3.233619599835947
Unsure,1,0,,2.953310899902135,,33716,False,2.953310899902135
RP,0,0,2.956298799952492,,,33716,True,2.956298799952492
RP,0,0,2.9282959001138806,,,33716,True,2.9282959001138806
Miss,1,0,,2.895327800186351,,33716,False,2.895327800186351
RP,0,0,2.763612100156024,,,33716,True,2.763612100156024
RP,0,0,2.9751732998993248,,,33716,True,2.9751732998993248
RP,0,0,2.8708719999995083,,,33716,True,2.8708719999995083
RP,0,0,2.9910780999343842,,,33716,True,2.9910780999343842
RP,0,0,3.4241363999899477,,,33716,True,3.4241363999899477
RP,0,0,3.1913481999654323,,,33716,True,3.1913481999654323
RP,0,0,3.064279800048098,,,33716,True,3.064279800048098
RP,0,0,3.030847900081426,,,33716,True,3.030847900081426
RP,0,0,2.991461999947205,,,33716,True,2.991461999947205
RP,0,0,3.6637548999860883,,,33716,False,3.6637548999860883
RP,0,0,3.1593539000023156,,,33716,True,3.1593539000023156
RP,0,0,3.4479159000329673,,,33716,True,3.4479159000329673
RP,0,0,2.8716511998791248,,,33716,True,2.8716511998791248
RP,0,0,2.8151597001124173,,,33716,True,2.8151597001124173
RP,0,0,3.183043799828738,,,33716,True,3.183043799828738
RP,0,0,3.251189599977806,,,33716,True,3.251189599977806
RP,0,0,2.239385300083086,,,33716,True,2.239385300083086
RP,0,0,3.348374400055036,,,33716,True,3.348374400055036
RP,0,0,2.947312399977818,,,33716,True,2.947312399977818
RP,0,0,3.3843443000223488,,,33716,True,3.3843443000223488
RP,0,0,3.1999121999833733,,,33716,True,3.1999121999833733
RP,0,0,3.3593129999935627,,,33716,True,3.3593129999935627
RP,0,0,3.3597254999913275,,,33716,True,3.3597254999913275
RP,0,0,3.8236304000020027,,,33716,False,3.8236304000020027
RP,0,0,3.5037670000456274,,,33716,False,3.5037670000456274
RP,0,0,3.7588555000256747,,,33716,False,3.7588555000256747
RP,0,0,4.0557170999236405,,,33716,False,4.0557170999236405
Miss,1,0,,2.98252630000934,,33716,False,2.98252630000934
RP,0,0,3.241811899933964,,,33716,True,3.241811899933964
RP,0,0,3.327569699846208,,,33716,True,3.327569699846208
RP,0,0,3.239405000116676,,,33716,True,3.239405000116676
RP,0,0,3.192404500208795,,,33716,True,3.192404500208795
RP,0,0,3.3676010000053793,,,33716,True,3.3676010000053793
RP,0,0,2.687536400044337,,,33716,True,2.687536400044337
RP,0,0,3.304065200034529,,,33716,True,3.304065200034529
RP,0,0,7.433884299825877,,,33717,False,7.433884299825877
FTI,1,1,,7.822794900042936,0.038446399848908186,33717,False,7.822794900042936
Miss,1,0,,5.2260382999666035,,33717,False,5.2260382999666035
Miss,1,0,,6.654547000071034,,33717,False,6.654547000071034
RP,0,0,5.448694500140846,,,33717,True,5.448694500140846
Miss,1,0,,4.04147950001061,,33717,False,4.04147950001061
Unsure,1,0,,4.381683200132102,,33717,False,4.381683200132102
Miss,1,0,,3.5713785998523235,,33717,False,3.5713785998523235
Miss,1,0,,5.219313699984923,,33717,False,5.219313699984923
RP,0,0,5.873500399990007,,,33717,True,5.873500399990007
Hit,1,0,,5.559891200158745,,33717,False,5.559891200158745
Miss,1,0,,4.163186600198969,,33717,False,4.163186600198969
Miss,1,0,,3.060471700038761,,33717,False,3.060471700038761
Miss,1,0,,3.353560899849981,,33717,False,3.353560899849981
Miss,1,0,,3.874431600095704,,33717,False,3.874431600095704
RP,0,0,5.005151600111276,,,33717,True,5.005151600111276
Hit,1,0,,3.6203944000881165,,33717,False,3.6203944000881165
FTI,1,1,,5.820745100034401,0.1566691999323666,33717,False,5.820745100034401
Miss,1,0,,4.363207500195131,,33717,False,4.363207500195131
Miss,1,0,,3.6755865002050996,,33717,False,3.6755865002050996
Hit,1,0,,6.184757199836895,,33717,False,6.184757199836895
RP,0,0,5.753082300070673,,,33717,True,5.753082300070673
Unsure,1,0,,4.708493300015107,,33717,False,4.708493300015107
Hit,1,0,,4.8767363000661135,,33717,False,4.8767363000661135
Miss,1,0,,5.878074900014326,,33717,False,5.878074900014326
Miss,1,0,,3.9761737000662833,,33717,False,3.9761737000662833
Unsure,1,0,,4.371347199892625,,33717,False,4.371347199892625
Miss,1,0,,4.054073499981314,,33717,False,4.054073499981314
Miss,1,0,,3.688507799990475,,33717,False,3.688507799990475
RP,0,0,5.4370821001939476,,,33717,True,5.4370821001939476
Miss,1,0,,3.6087579999584705,,33717,False,3.6087579999584705
Hit,1,0,,5.1671703001484275,,33717,False,5.1671703001484275
RP,0,0,4.980355300009251,,,33717,True,4.980355300009251
FTI,1,1,,4.745127700036392,0.2599266998004168,33717,False,4.745127700036392
FTI,1,1,,6.8433308999519795,0.22336339997127652,33717,False,6.8433308999519795
Unsure,1,0,,6.118723399937153,,33717,False,6.118723399937153
Miss,1,0,,2.6853249000851065,,33717,False,2.6853249000851065
FTI,1,1,,6.222615599865094,0.037299999967217445,33717,False,6.222615599865094
Miss,1,0,,3.1348780998960137,,33717,False,3.1348780998960137
Miss,1,0,,4.027206999948248,,33717,False,4.027206999948248
Miss,1,0,,3.268390800105408,,33717,False,3.268390800105408
Miss,1,0,,4.338194400072098,,33717,False,4.338194400072098
RP,0,0,4.813382799969986,,,33717,True,4.813382799969986
Miss,1,0,,3.8171091999392956,,33717,False,3.8171091999392956
Miss,1,0,,4.416031199973077,,33717,False,4.416031199973077
RP,0,0,5.501142299966887,,,33717,True,5.501142299966887
Miss,1,0,,2.7318510999903083,,33717,False,2.7318510999903083
RP,0,0,5.873799500055611,,,33717,True,5.873799500055611
Unsure,1,0,,6.051830499898642,,33717,False,6.051830499898642
FTI,1,1,,4.657209699973464,0.3628849999513477,33717,False,4.657209699973464
Miss,1,0,,4.549973499961197,,33717,False,4.549973499961197
Unsure,1,0,,5.441785199800506,,33717,False,5.441785199800506
Unsure,1,0,,4.813370599877089,,33717,False,4.813370599877089
RP,0,0,4.8607600999530405,,,33717,True,4.8607600999530405
Miss,1,0,,4.716349799884483,,33717,False,4.716349799884483
RP,0,0,5.874242899939418,,,33717,True,5.874242899939418
Unsure,1,0,,3.9434292998630553,,33717,False,3.9434292998630553
Miss,1,0,,3.772021200042218,,33717,False,3.772021200042218
Unsure,1,0,,3.733582900138572,,33717,False,3.733582900138572
Hit,1,0,,4.013539100065827,,33717,False,4.013539100065827
FTI,1,1,,5.2733770001214,0.17810939997434616,33717,False,5.2733770001214
Unsure,1,0,,3.7686374001204967,,33717,False,3.7686374001204967
RP,0,0,6.289755400037393,,,33717,False,6.289755400037393
RP,0,0,5.786925400141627,,,33717,True,5.786925400141627
Miss,1,0,,3.3939192998223007,,33717,False,3.3939192998223007
Miss,1,0,,4.481933500152081,,33717,False,4.481933500152081
Miss,1,0,,3.7322682000231,,33717,False,3.7322682000231
Hit,1,0,,4.724946599919349,,33717,False,4.724946599919349
Miss,1,0,,2.57897140015848,,33717,False,2.57897140015848
FTI,1,1,,4.452907599974424,0.3412610001396388,33717,False,4.452907599974424
FTI,1,1,,7.94368110015057,0.21157639985904098,33717,False,7.94368110015057
Miss,1,0,,3.317890200065449,,33717,False,3.317890200065449
Miss,1,0,,4.710422599921003,,33717,False,4.710422599921003
RP,0,0,5.82185269985348,,,33717,True,5.82185269985348
RP,0,0,5.831292900023982,,,33717,True,5.831292900023982
Unsure,1,0,,4.545384200057015,,33717,False,4.545384200057015
Unsure,1,0,,4.404736599884927,,33717,False,4.404736599884927
RP,0,0,5.8938060000073165,,,33717,True,5.8938060000073165
Miss,1,0,,5.263058699900284,,33717,False,5.263058699900284
Miss,1,0,,3.641869399929419,,33717,False,3.641869399929419
RP,0,0,7.598388499813154,,,33717,False,7.598388499813154
Miss,1,0,,3.4111039999406785,,33717,False,3.4111039999406785
RP,0,0,4.019238699926063,,,33717,True,4.019238699926063
FTI,1,1,,5.971671900013462,0.13995920005254447,33717,False,5.971671900013462
Unsure,1,0,,4.906979399966076,,33717,False,4.906979399966076
Unsure,1,0,,3.7154439999721944,,33717,False,3.7154439999721944
