index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
0,Hit - Miss,-0.451,-1.909,1.007,0.609,2796.877,-0.741,1.0,,-2.997744140625
1,Hit - RP,-0.751,-1.982,0.481,0.514,2106.135,-1.46,0.433,,-2.997744140625
2,Miss - RP,-0.3,-1.405,0.806,0.461,910.442,-0.65,1.0,,-2.997744140625
0,Hit - Miss,-0.099,-1.529,1.331,0.597,2569.296,-0.166,1.0,,-2.987744140625
1,Hit - RP,-0.42,-1.624,0.784,0.502,1757.183,-0.836,1.0,,-2.987744140625
2,Miss - RP,-0.321,-1.394,0.751,0.447,689.029,-0.719,1.0,,-2.987744140625
0,Hit - Miss,-0.042,-1.456,1.372,0.59,3299.0,-0.071,1.0,,-2.977744140625
1,Hit - RP,-0.207,-1.395,0.981,0.496,3299.0,-0.418,1.0,,-2.977744140625
2,Miss - RP,-0.166,-1.218,0.887,0.44,3299.0,-0.377,1.0,,-2.977744140625
0,Hit - Miss,-0.043,-1.448,1.362,0.586,2585.321,-0.074,1.0,,-2.967744140625
1,Hit - RP,-0.101,-1.283,1.082,0.494,1779.617,-0.204,1.0,,-2.967744140625
2,Miss - RP,-0.057,-1.112,0.997,0.439,701.472,-0.13,1.0,,-2.967744140625
0,Hit - Miss,0.362,-1.028,1.751,0.58,2869.078,0.624,1.0,,-2.957744140625
1,Hit - RP,0.113,-1.061,1.287,0.49,2233.412,0.231,1.0,,-2.957744140625
2,Miss - RP,-0.249,-1.306,0.808,0.441,1011.771,-0.564,1.0,,-2.957744140625
0,Hit - Miss,0.77,-0.593,2.133,0.569,3019.326,1.353,0.529,,-2.947744140625
1,Hit - RP,0.341,-0.814,1.495,0.482,2528.487,0.707,1.0,,-2.947744140625
2,Miss - RP,-0.429,-1.474,0.616,0.436,1301.202,-0.985,0.975,,-2.947744140625
0,Hit - Miss,0.674,-0.674,2.023,0.563,2947.004,1.197,0.694,,-2.937744140625
1,Hit - RP,0.168,-0.973,1.309,0.476,2379.223,0.353,1.0,,-2.937744140625
2,Miss - RP,-0.506,-1.536,0.524,0.43,1139.867,-1.177,0.718,,-2.937744140625
0,Hit - Miss,0.245,-1.085,1.575,0.555,2958.185,0.442,1.0,,-2.927744140625
1,Hit - RP,-0.281,-1.407,0.845,0.47,2400.988,-0.598,1.0,,-2.927744140625
2,Miss - RP,-0.526,-1.543,0.491,0.424,1160.519,-1.24,0.646,,-2.927744140625
0,Hit - Miss,-0.197,-1.506,1.111,0.546,3010.807,-0.361,1.0,,-2.9177441406249995
1,Hit - RP,-0.591,-1.699,0.518,0.463,2508.68,-1.277,0.605,,-2.9177441406249995
2,Miss - RP,-0.393,-1.396,0.61,0.419,1274.583,-0.94,1.0,,-2.9177441406249995
0,Hit - Miss,-0.451,-1.74,0.838,0.538,2818.157,-0.838,1.0,,-2.907744140625
1,Hit - RP,-0.686,-1.775,0.403,0.454,2141.69,-1.51,0.394,,-2.907744140625
2,Miss - RP,-0.235,-1.214,0.744,0.408,935.068,-0.577,1.0,,-2.907744140625
0,Hit - Miss,-0.48,-1.756,0.797,0.533,2581.179,-0.9,1.0,,-2.8977441406249995
1,Hit - RP,-0.6,-1.675,0.475,0.449,1773.244,-1.337,0.544,,-2.8977441406249995
2,Miss - RP,-0.12,-1.079,0.838,0.399,696.3,-0.301,1.0,,-2.8977441406249995
0,Hit - Miss,-0.356,-1.624,0.913,0.53,2939.443,-0.671,1.0,,-2.887744140625
1,Hit - RP,-0.367,-1.44,0.706,0.448,2365.474,-0.819,1.0,,-2.887744140625
2,Miss - RP,-0.011,-0.98,0.957,0.404,1128.982,-0.028,1.0,,-2.887744140625
0,Hit - Miss,-0.286,-1.547,0.975,0.526,3067.737,-0.543,1.0,,-2.8777441406249995
1,Hit - RP,-0.332,-1.401,0.737,0.446,2634.483,-0.744,1.0,,-2.8777441406249995
2,Miss - RP,-0.046,-1.016,0.923,0.404,1432.367,-0.114,1.0,,-2.8777441406249995
0,Hit - Miss,-0.172,-1.438,1.094,0.529,2826.162,-0.326,1.0,,-2.867744140625
1,Hit - RP,-0.309,-1.378,0.76,0.446,2158.173,-0.693,1.0,,-2.867744140625
2,Miss - RP,-0.137,-1.097,0.824,0.4,953.974,-0.342,1.0,,-2.867744140625
0,Hit - Miss,0.095,-1.171,1.361,0.528,2416.626,0.18,1.0,,-2.8577441406249995
1,Hit - RP,-0.067,-1.132,0.997,0.444,1555.3,-0.151,1.0,,-2.8577441406249995
2,Miss - RP,-0.162,-1.108,0.783,0.394,579.133,-0.413,1.0,,-2.8577441406249995
0,Hit - Miss,0.315,-0.957,1.586,0.531,2636.86,0.593,1.0,,-2.847744140625
1,Hit - RP,0.103,-0.969,1.175,0.447,1850.282,0.23,1.0,,-2.847744140625
2,Miss - RP,-0.211,-1.171,0.748,0.4,732.769,-0.529,1.0,,-2.847744140625
0,Hit - Miss,0.243,-1.014,1.5,0.525,2829.461,0.464,1.0,,-2.8377441406249995
1,Hit - RP,0.002,-1.06,1.064,0.443,2161.595,0.004,1.0,,-2.8377441406249995
2,Miss - RP,-0.242,-1.196,0.713,0.398,951.011,-0.607,1.0,,-2.8377441406249995
0,Hit - Miss,0.118,-1.111,1.347,0.513,2890.048,0.23,1.0,,-2.827744140625
1,Hit - RP,-0.223,-1.262,0.816,0.434,2271.712,-0.514,1.0,,-2.827744140625
2,Miss - RP,-0.341,-1.276,0.595,0.39,1043.925,-0.873,1.0,,-2.827744140625
0,Hit - Miss,0.242,-0.963,1.447,0.503,2935.633,0.481,1.0,,-2.8177441406249994
1,Hit - RP,-0.119,-1.138,0.9,0.425,2358.035,-0.28,1.0,,-2.8177441406249994
2,Miss - RP,-0.361,-1.281,0.558,0.384,1121.838,-0.942,1.0,,-2.8177441406249994
0,Hit - Miss,0.373,-0.817,1.564,0.497,2814.414,0.751,1.0,,-2.807744140625
1,Hit - RP,0.019,-0.987,1.025,0.42,2136.385,0.045,1.0,,-2.807744140625
2,Miss - RP,-0.355,-1.258,0.549,0.377,933.771,-0.941,1.0,,-2.807744140625
0,Hit - Miss,0.289,-0.898,1.476,0.495,2603.88,0.583,1.0,,-2.7977441406249994
1,Hit - RP,-0.178,-1.178,0.821,0.417,1806.345,-0.428,1.0,,-2.7977441406249994
2,Miss - RP,-0.467,-1.359,0.424,0.371,717.681,-1.259,0.626,,-2.7977441406249994
0,Hit - Miss,0.124,-1.064,1.312,0.496,2609.628,0.25,1.0,,-2.787744140625
1,Hit - RP,-0.277,-1.278,0.724,0.418,1813.765,-0.664,1.0,,-2.787744140625
2,Miss - RP,-0.401,-1.295,0.492,0.372,719.541,-1.078,0.844,,-2.787744140625
0,Hit - Miss,-0.015,-1.187,1.157,0.489,2745.314,-0.031,1.0,,-2.777744140625
1,Hit - RP,-0.213,-1.202,0.776,0.413,2018.407,-0.516,1.0,,-2.777744140625
2,Miss - RP,-0.198,-1.085,0.69,0.37,842.408,-0.535,1.0,,-2.777744140625
0,Hit - Miss,-0.138,-1.291,1.016,0.481,2607.89,-0.286,1.0,,-2.767744140625
1,Hit - RP,-0.256,-1.228,0.716,0.406,1809.155,-0.631,1.0,,-2.767744140625
2,Miss - RP,-0.118,-0.987,0.75,0.362,711.094,-0.326,1.0,,-2.767744140625
0,Hit - Miss,-0.152,-1.294,0.99,0.477,2510.902,-0.319,1.0,,-2.7577441406249994
1,Hit - RP,-0.32,-1.282,0.641,0.401,1676.51,-0.798,1.0,,-2.7577441406249994
2,Miss - RP,-0.168,-1.024,0.687,0.356,641.754,-0.472,1.0,,-2.7577441406249994
0,Hit - Miss,-0.238,-1.37,0.895,0.473,2639.108,-0.503,1.0,,-2.747744140625
1,Hit - RP,-0.378,-1.333,0.576,0.398,1855.488,-0.949,1.0,,-2.747744140625
2,Miss - RP,-0.14,-0.994,0.713,0.356,740.738,-0.395,1.0,,-2.747744140625
0,Hit - Miss,-0.471,-1.588,0.645,0.466,2609.544,-1.011,0.936,,-2.737744140625
1,Hit - RP,-0.587,-1.528,0.354,0.393,1811.598,-1.495,0.405,,-2.737744140625
2,Miss - RP,-0.116,-0.956,0.725,0.35,712.683,-0.331,1.0,,-2.737744140625
0,Hit - Miss,-0.573,-1.688,0.541,0.465,2538.119,-1.232,0.654,,-2.727744140625
1,Hit - RP,-0.8,-1.738,0.139,0.392,1712.333,-2.042,0.124,,-2.727744140625
2,Miss - RP,-0.226,-1.063,0.61,0.349,658.666,-0.649,1.0,,-2.727744140625
0,Hit - Miss,-0.358,-1.463,0.748,0.461,2831.645,-0.775,1.0,,-2.717744140625
1,Hit - RP,-0.604,-1.538,0.33,0.39,2165.888,-1.549,0.365,,-2.717744140625
2,Miss - RP,-0.246,-1.086,0.594,0.35,955.469,-0.703,1.0,,-2.717744140625
0,Hit - Miss,-0.165,-1.267,0.938,0.46,3042.136,-0.358,1.0,,-2.707744140625
1,Hit - RP,-0.37,-1.304,0.564,0.39,2575.723,-0.949,1.0,,-2.707744140625
2,Miss - RP,-0.205,-1.052,0.641,0.353,1353.022,-0.582,1.0,,-2.707744140625
0,Hit - Miss,-0.145,-1.225,0.934,0.451,2911.516,-0.323,1.0,,-2.697744140625
1,Hit - RP,-0.4,-1.313,0.514,0.381,2308.496,-1.048,0.884,,-2.697744140625
2,Miss - RP,-0.254,-1.079,0.57,0.344,1068.729,-0.74,1.0,,-2.697744140625
0,Hit - Miss,0.106,-0.948,1.159,0.44,3299.0,0.24,1.0,,-2.687744140625
1,Hit - RP,-0.109,-0.995,0.776,0.37,3299.0,-0.296,1.0,,-2.687744140625
2,Miss - RP,-0.215,-0.999,0.569,0.327,3299.0,-0.657,1.0,,-2.687744140625
0,Hit - Miss,0.354,-0.703,1.41,0.441,2652.084,0.802,1.0,,-2.677744140625
1,Hit - RP,0.307,-0.583,1.198,0.372,1874.365,0.827,1.0,,-2.677744140625
2,Miss - RP,-0.046,-0.843,0.75,0.332,751.176,-0.139,1.0,,-2.677744140625
0,Hit - Miss,0.212,-0.845,1.27,0.442,3029.262,0.481,1.0,,-2.6677441406249995
1,Hit - RP,0.213,-0.683,1.109,0.374,2547.686,0.57,1.0,,-2.6677441406249995
2,Miss - RP,0.001,-0.811,0.813,0.339,1318.992,0.003,1.0,,-2.6677441406249995
0,Hit - Miss,0.065,-0.978,1.108,0.435,2914.495,0.149,1.0,,-2.657744140625
1,Hit - RP,0.04,-0.842,0.923,0.368,2314.488,0.109,1.0,,-2.657744140625
2,Miss - RP,-0.024,-0.821,0.772,0.332,1074.882,-0.073,1.0,,-2.657744140625
0,Hit - Miss,0.101,-0.934,1.136,0.432,2624.907,0.233,1.0,,-2.6477441406249995
1,Hit - RP,0.212,-0.661,1.084,0.364,1832.101,0.581,1.0,,-2.6477441406249995
2,Miss - RP,0.111,-0.67,0.892,0.325,720.279,0.341,1.0,,-2.6477441406249995
0,Hit - Miss,-0.035,-1.066,0.996,0.43,2750.943,-0.081,1.0,,-2.637744140625
1,Hit - RP,0.191,-0.679,1.061,0.363,2026.254,0.526,1.0,,-2.637744140625
2,Miss - RP,0.226,-0.555,1.008,0.326,844.853,0.694,1.0,,-2.637744140625
0,Hit - Miss,-0.327,-1.343,0.689,0.424,2653.279,-0.771,1.0,,-2.6277441406249995
1,Hit - RP,-0.216,-1.073,0.641,0.358,1873.712,-0.603,1.0,,-2.6277441406249995
2,Miss - RP,0.111,-0.656,0.879,0.32,744.744,0.348,1.0,,-2.6277441406249995
0,Hit - Miss,-0.361,-1.367,0.645,0.42,2651.763,-0.859,1.0,,-2.617744140625
1,Hit - RP,-0.345,-1.193,0.503,0.354,1873.272,-0.975,0.989,,-2.617744140625
2,Miss - RP,0.016,-0.743,0.775,0.316,748.945,0.049,1.0,,-2.617744140625
0,Hit - Miss,-0.227,-1.231,0.778,0.419,2579.611,-0.541,1.0,,-2.6077441406249995
1,Hit - RP,-0.155,-1.001,0.691,0.353,1770.888,-0.44,1.0,,-2.6077441406249995
2,Miss - RP,0.072,-0.682,0.826,0.314,694.529,0.228,1.0,,-2.6077441406249995
0,Hit - Miss,-0.037,-1.035,0.961,0.417,3299.0,-0.089,1.0,,-2.597744140625
1,Hit - RP,0.053,-0.786,0.891,0.35,3299.0,0.15,1.0,,-2.597744140625
2,Miss - RP,0.089,-0.654,0.832,0.31,3299.0,0.288,1.0,,-2.597744140625
0,Hit - Miss,0.218,-0.774,1.209,0.414,2631.634,0.526,1.0,,-2.5877441406249995
1,Hit - RP,0.214,-0.622,1.05,0.349,1843.035,0.613,1.0,,-2.5877441406249995
2,Miss - RP,-0.004,-0.751,0.744,0.312,729.513,-0.012,1.0,,-2.5877441406249995
0,Hit - Miss,0.452,-0.526,1.43,0.408,2887.885,1.107,0.805,,-2.577744140625
1,Hit - RP,0.222,-0.604,1.049,0.345,2268.039,0.644,1.0,,-2.577744140625
2,Miss - RP,-0.23,-0.974,0.515,0.31,1041.519,-0.74,1.0,,-2.577744140625
0,Hit - Miss,0.576,-0.402,1.554,0.408,2817.131,1.41,0.476,,-2.5677441406249994
1,Hit - RP,0.125,-0.701,0.95,0.345,2142.775,0.361,1.0,,-2.5677441406249994
2,Miss - RP,-0.451,-1.192,0.29,0.309,942.822,-1.459,0.435,,-2.5677441406249994
0,Hit - Miss,0.396,-0.573,1.365,0.405,2916.228,0.979,0.983,,-2.557744140625
1,Hit - RP,-0.054,-0.874,0.766,0.342,2321.544,-0.158,1.0,,-2.557744140625
2,Miss - RP,-0.45,-1.189,0.289,0.308,1089.76,-1.461,0.433,,-2.557744140625
0,Hit - Miss,0.12,-0.842,1.081,0.401,3061.697,0.299,1.0,,-2.5477441406249994
1,Hit - RP,-0.131,-0.946,0.684,0.34,2620.664,-0.386,1.0,,-2.5477441406249994
2,Miss - RP,-0.251,-0.99,0.488,0.308,1413.629,-0.815,1.0,,-2.5477441406249994
0,Hit - Miss,0.07,-0.876,1.017,0.395,3044.492,0.178,1.0,,-2.537744140625
1,Hit - RP,-0.048,-0.85,0.755,0.335,2584.029,-0.142,1.0,,-2.537744140625
2,Miss - RP,-0.118,-0.845,0.609,0.303,1370.499,-0.389,1.0,,-2.537744140625
0,Hit - Miss,-0.063,-0.988,0.862,0.386,3023.914,-0.163,1.0,,-2.527744140625
1,Hit - RP,-0.11,-0.893,0.674,0.327,2540.039,-0.335,1.0,,-2.527744140625
2,Miss - RP,-0.047,-0.755,0.662,0.296,1318.757,-0.157,1.0,,-2.527744140625
0,Hit - Miss,-0.127,-1.041,0.787,0.381,3025.5,-0.333,1.0,,-2.517744140625
1,Hit - RP,-0.162,-0.935,0.612,0.323,2543.63,-0.501,1.0,,-2.517744140625
2,Miss - RP,-0.035,-0.735,0.665,0.292,1323.436,-0.119,1.0,,-2.517744140625
0,Hit - Miss,0.115,-0.788,1.018,0.377,2894.445,0.305,1.0,,-2.5077441406249994
1,Hit - RP,0.066,-0.697,0.829,0.319,2282.264,0.208,1.0,,-2.5077441406249994
2,Miss - RP,-0.049,-0.736,0.638,0.287,1058.784,-0.17,1.0,,-2.5077441406249994
0,Hit - Miss,0.046,-0.835,0.927,0.368,2677.447,0.124,1.0,,-2.497744140625
1,Hit - RP,0.158,-0.584,0.901,0.31,1915.963,0.51,1.0,,-2.497744140625
2,Miss - RP,0.112,-0.551,0.776,0.277,785.911,0.406,1.0,,-2.497744140625
0,Hit - Miss,-0.261,-1.129,0.606,0.362,3299.0,-0.721,1.0,,-2.487744140625
1,Hit - RP,0.114,-0.615,0.843,0.304,3299.0,0.374,1.0,,-2.487744140625
2,Miss - RP,0.375,-0.271,1.021,0.27,3299.0,1.391,0.493,,-2.487744140625
0,Hit - Miss,-0.151,-1.017,0.715,0.362,3299.0,-0.418,1.0,,-2.477744140625
1,Hit - RP,0.228,-0.5,0.956,0.304,3299.0,0.75,1.0,,-2.477744140625
2,Miss - RP,0.379,-0.266,1.024,0.269,3299.0,1.407,0.478,,-2.477744140625
0,Hit - Miss,0.108,-0.738,0.954,0.353,3299.0,0.307,1.0,,-2.467744140625
1,Hit - RP,0.323,-0.388,1.034,0.297,3299.0,1.087,0.831,,-2.467744140625
2,Miss - RP,0.214,-0.416,0.844,0.263,3299.0,0.815,1.0,,-2.467744140625
0,Hit - Miss,0.164,-0.661,0.988,0.344,3299.0,0.475,1.0,,-2.457744140625
1,Hit - RP,0.318,-0.375,1.011,0.289,3299.0,1.098,0.816,,-2.457744140625
2,Miss - RP,0.154,-0.46,0.768,0.256,3299.0,0.601,1.0,,-2.457744140625
0,Hit - Miss,0.064,-0.754,0.882,0.342,3299.0,0.187,1.0,,-2.447744140625
1,Hit - RP,0.271,-0.416,0.958,0.287,3299.0,0.944,1.0,,-2.447744140625
2,Miss - RP,0.207,-0.402,0.816,0.254,3299.0,0.814,1.0,,-2.447744140625
0,Hit - Miss,-0.075,-0.89,0.741,0.34,3299.0,-0.22,1.0,,-2.437744140625
1,Hit - RP,0.09,-0.595,0.775,0.286,3299.0,0.316,1.0,,-2.437744140625
2,Miss - RP,0.165,-0.442,0.772,0.253,3299.0,0.652,1.0,,-2.437744140625
0,Hit - Miss,-0.179,-0.975,0.617,0.332,3299.0,-0.539,1.0,,-2.4277441406249998
1,Hit - RP,-0.226,-0.894,0.443,0.279,3299.0,-0.809,1.0,,-2.4277441406249998
2,Miss - RP,-0.047,-0.639,0.546,0.247,3299.0,-0.189,1.0,,-2.4277441406249998
0,Hit - Miss,-0.236,-1.029,0.557,0.331,2499.469,-0.714,1.0,,-2.4177441406249995
1,Hit - RP,-0.403,-1.069,0.264,0.278,1663.943,-1.449,0.443,,-2.4177441406249995
2,Miss - RP,-0.167,-0.759,0.425,0.247,643.557,-0.676,1.0,,-2.4177441406249995
0,Hit - Miss,-0.19,-0.99,0.611,0.334,2818.923,-0.568,1.0,,-2.407744140625
1,Hit - RP,-0.316,-0.991,0.36,0.282,2147.997,-1.12,0.789,,-2.407744140625
2,Miss - RP,-0.126,-0.732,0.48,0.253,952.297,-0.499,1.0,,-2.407744140625
0,Hit - Miss,-0.06,-0.849,0.73,0.33,2910.825,-0.182,1.0,,-2.3977441406249995
1,Hit - RP,-0.058,-0.726,0.609,0.279,2315.661,-0.209,1.0,,-2.3977441406249995
2,Miss - RP,0.002,-0.599,0.602,0.25,1095.105,0.006,1.0,,-2.3977441406249995
0,Hit - Miss,-0.002,-0.784,0.781,0.327,2951.557,-0.005,1.0,,-2.3877441406249997
1,Hit - RP,0.134,-0.528,0.796,0.276,2395.22,0.486,1.0,,-2.3877441406249997
2,Miss - RP,0.136,-0.46,0.732,0.249,1172.321,0.547,1.0,,-2.3877441406249997
0,Hit - Miss,0.06,-0.719,0.839,0.325,2745.515,0.185,1.0,,-2.3777441406249995
1,Hit - RP,0.27,-0.387,0.926,0.274,2026.542,0.984,0.976,,-2.3777441406249995
2,Miss - RP,0.21,-0.378,0.797,0.245,868.64,0.856,1.0,,-2.3777441406249995
0,Hit - Miss,0.081,-0.686,0.848,0.32,3299.0,0.253,1.0,,-2.367744140625
1,Hit - RP,0.342,-0.302,0.986,0.269,3299.0,1.271,0.612,,-2.367744140625
2,Miss - RP,0.261,-0.31,0.831,0.238,3299.0,1.094,0.822,,-2.367744140625
0,Hit - Miss,-0.046,-0.8,0.709,0.315,3299.0,-0.145,1.0,,-2.357744140625
1,Hit - RP,0.261,-0.373,0.894,0.265,3299.0,0.985,0.974,,-2.357744140625
2,Miss - RP,0.306,-0.255,0.868,0.234,3299.0,1.306,0.575,,-2.357744140625
0,Hit - Miss,-0.13,-0.867,0.608,0.308,3299.0,-0.42,1.0,,-2.347744140625
1,Hit - RP,0.094,-0.526,0.714,0.259,3299.0,0.362,1.0,,-2.347744140625
2,Miss - RP,0.223,-0.326,0.773,0.229,3299.0,0.973,0.991,,-2.347744140625
0,Hit - Miss,-0.093,-0.813,0.626,0.3,3299.0,-0.311,1.0,,-2.3377441406249995
1,Hit - RP,-0.088,-0.692,0.517,0.252,3299.0,-0.347,1.0,,-2.3377441406249995
2,Miss - RP,0.006,-0.53,0.542,0.224,3299.0,0.026,1.0,,-2.3377441406249995
0,Hit - Miss,-0.093,-0.825,0.64,0.306,3299.0,-0.303,1.0,,-2.327744140625
1,Hit - RP,-0.201,-0.817,0.414,0.257,3299.0,-0.784,1.0,,-2.327744140625
2,Miss - RP,-0.109,-0.654,0.437,0.228,3299.0,-0.477,1.0,,-2.327744140625
0,Hit - Miss,-0.141,-0.883,0.601,0.31,3299.0,-0.456,1.0,,-2.317744140625
1,Hit - RP,-0.114,-0.737,0.509,0.26,3299.0,-0.438,1.0,,-2.317744140625
2,Miss - RP,0.027,-0.525,0.579,0.231,3299.0,0.117,1.0,,-2.317744140625
0,Hit - Miss,-0.183,-0.923,0.558,0.309,3299.0,-0.59,1.0,,-2.307744140625
1,Hit - RP,-0.08,-0.702,0.543,0.26,3299.0,-0.307,1.0,,-2.307744140625
2,Miss - RP,0.103,-0.449,0.655,0.23,3299.0,0.447,1.0,,-2.307744140625
0,Hit - Miss,-0.26,-0.997,0.477,0.308,2476.728,-0.846,1.0,,-2.2977441406249994
1,Hit - RP,-0.163,-0.782,0.457,0.259,1633.75,-0.629,1.0,,-2.2977441406249994
2,Miss - RP,0.098,-0.452,0.648,0.229,626.395,0.426,1.0,,-2.2977441406249994
0,Hit - Miss,-0.313,-1.05,0.425,0.308,2611.447,-1.015,0.931,,-2.287744140625
1,Hit - RP,-0.093,-0.714,0.529,0.259,1817.936,-0.358,1.0,,-2.287744140625
2,Miss - RP,0.22,-0.334,0.774,0.231,726.497,0.952,1.0,,-2.287744140625
0,Hit - Miss,-0.191,-0.936,0.553,0.311,2772.526,-0.616,1.0,,-2.277744140625
1,Hit - RP,-0.015,-0.643,0.613,0.262,2068.533,-0.056,1.0,,-2.277744140625
2,Miss - RP,0.177,-0.386,0.739,0.235,891.431,0.753,1.0,,-2.277744140625
0,Hit - Miss,0.067,-0.687,0.821,0.315,2665.025,0.213,1.0,,-2.267744140625
1,Hit - RP,-0.003,-0.638,0.632,0.265,1899.096,-0.01,1.0,,-2.267744140625
2,Miss - RP,-0.07,-0.636,0.497,0.236,781.309,-0.295,1.0,,-2.267744140625
0,Hit - Miss,0.201,-0.55,0.951,0.313,3299.0,0.64,1.0,,-2.2577441406249994
1,Hit - RP,0.068,-0.563,0.698,0.263,3299.0,0.257,1.0,,-2.2577441406249994
2,Miss - RP,-0.133,-0.692,0.426,0.233,3299.0,-0.569,1.0,,-2.2577441406249994
0,Hit - Miss,0.129,-0.603,0.862,0.306,3299.0,0.422,1.0,,-2.247744140625
1,Hit - RP,-0.013,-0.628,0.603,0.257,3299.0,-0.05,1.0,,-2.247744140625
2,Miss - RP,-0.142,-0.688,0.403,0.228,3299.0,-0.624,1.0,,-2.247744140625
0,Hit - Miss,0.138,-0.596,0.871,0.306,2549.403,0.449,1.0,,-2.237744140625
1,Hit - RP,-0.273,-0.891,0.344,0.258,1728.721,-1.06,0.868,,-2.237744140625
2,Miss - RP,-0.411,-0.961,0.139,0.229,670.457,-1.791,0.221,,-2.237744140625
0,Hit - Miss,0.273,-0.461,1.008,0.307,2703.192,0.891,1.0,,-2.227744140625
1,Hit - RP,-0.337,-0.957,0.282,0.258,1956.91,-1.305,0.576,,-2.227744140625
2,Miss - RP,-0.611,-1.164,-0.057,0.231,815.483,-2.647,0.025,*,-2.227744140625
0,Hit - Miss,0.412,-0.317,1.141,0.304,3299.0,1.353,0.528,,-2.217744140625
1,Hit - RP,-0.108,-0.721,0.505,0.256,3299.0,-0.423,1.0,,-2.217744140625
2,Miss - RP,-0.52,-1.063,0.023,0.227,3299.0,-2.295,0.065,.,-2.217744140625
0,Hit - Miss,0.356,-0.372,1.084,0.304,3299.0,1.173,0.723,,-2.207744140625
1,Hit - RP,-0.134,-0.745,0.478,0.255,3299.0,-0.523,1.0,,-2.207744140625
2,Miss - RP,-0.49,-1.032,0.052,0.226,3299.0,-2.165,0.091,.,-2.207744140625
0,Hit - Miss,0.158,-0.572,0.888,0.305,3299.0,0.518,1.0,,-2.197744140625
1,Hit - RP,-0.32,-0.933,0.294,0.256,3299.0,-1.248,0.636,,-2.197744140625
2,Miss - RP,-0.478,-1.021,0.066,0.227,3299.0,-2.104,0.106,,-2.197744140625
0,Hit - Miss,-0.043,-0.779,0.692,0.307,3299.0,-0.142,1.0,,-2.187744140625
1,Hit - RP,-0.044,-0.663,0.574,0.258,3299.0,-0.172,1.0,,-2.187744140625
2,Miss - RP,-0.001,-0.549,0.547,0.229,3299.0,-0.004,1.0,,-2.187744140625
0,Hit - Miss,-0.194,-0.933,0.544,0.308,3299.0,-0.63,1.0,,-2.1777441406249998
1,Hit - RP,0.191,-0.43,0.811,0.259,3299.0,0.736,1.0,,-2.1777441406249998
2,Miss - RP,0.385,-0.165,0.935,0.23,3299.0,1.676,0.281,,-2.1777441406249998
0,Hit - Miss,-0.077,-0.812,0.657,0.307,3299.0,-0.252,1.0,,-2.1677441406249995
1,Hit - RP,0.054,-0.563,0.671,0.258,3299.0,0.209,1.0,,-2.1677441406249995
2,Miss - RP,0.131,-0.416,0.678,0.228,3299.0,0.575,1.0,,-2.1677441406249995
0,Hit - Miss,0.018,-0.747,0.783,0.319,2568.521,0.056,1.0,,-2.157744140625
1,Hit - RP,-0.039,-0.683,0.605,0.269,1757.274,-0.145,1.0,,-2.157744140625
2,Miss - RP,-0.057,-0.63,0.516,0.239,692.714,-0.238,1.0,,-2.157744140625
0,Hit - Miss,0.072,-0.703,0.848,0.324,3299.0,0.224,1.0,,-2.1477441406249995
1,Hit - RP,-0.023,-0.674,0.628,0.272,3299.0,-0.084,1.0,,-2.1477441406249995
2,Miss - RP,-0.095,-0.672,0.482,0.241,3299.0,-0.395,1.0,,-2.1477441406249995
0,Hit - Miss,0.32,-0.451,1.091,0.322,3299.0,0.994,0.961,,-2.1377441406249997
1,Hit - RP,-0.026,-0.673,0.622,0.271,3299.0,-0.094,1.0,,-2.1377441406249997
2,Miss - RP,-0.345,-0.92,0.229,0.24,3299.0,-1.441,0.449,,-2.1377441406249997
0,Hit - Miss,0.22,-0.559,1.0,0.325,3299.0,0.677,1.0,,-2.1277441406249995
1,Hit - RP,-0.139,-0.794,0.516,0.273,3299.0,-0.51,1.0,,-2.1277441406249995
2,Miss - RP,-0.36,-0.94,0.221,0.242,3299.0,-1.485,0.413,,-2.1277441406249995
0,Hit - Miss,-0.116,-0.908,0.676,0.331,2740.818,-0.351,1.0,,-2.117744140625
1,Hit - RP,-0.173,-0.841,0.495,0.279,2017.821,-0.619,1.0,,-2.117744140625
2,Miss - RP,-0.057,-0.654,0.541,0.249,859.383,-0.227,1.0,,-2.117744140625
0,Hit - Miss,-0.172,-0.966,0.621,0.331,3299.0,-0.521,1.0,,-2.107744140625
1,Hit - RP,-0.171,-0.837,0.496,0.278,3299.0,-0.614,1.0,,-2.107744140625
2,Miss - RP,0.002,-0.589,0.592,0.247,3299.0,0.006,1.0,,-2.107744140625
0,Hit - Miss,-0.16,-0.968,0.647,0.337,3299.0,-0.476,1.0,,-2.097744140625
1,Hit - RP,-0.158,-0.837,0.52,0.283,3299.0,-0.559,1.0,,-2.097744140625
2,Miss - RP,0.002,-0.6,0.604,0.251,3299.0,0.008,1.0,,-2.097744140625
0,Hit - Miss,0.112,-0.697,0.921,0.338,3299.0,0.332,1.0,,-2.0877441406249995
1,Hit - RP,0.059,-0.621,0.739,0.284,3299.0,0.208,1.0,,-2.0877441406249995
2,Miss - RP,-0.053,-0.655,0.549,0.251,3299.0,-0.211,1.0,,-2.0877441406249995
0,Hit - Miss,0.475,-0.34,1.289,0.34,3299.0,1.396,0.488,,-2.077744140625
1,Hit - RP,0.417,-0.268,1.101,0.286,3299.0,1.458,0.435,,-2.077744140625
